Unnamed: 0,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Value,Churn Score,CLTV,LoyaltyID,Partner,Tenure,Monthly Charges,Churn,Country_United States,State_California,Quarter_Q3,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Customer Status_Churned,Customer Status_Joined,Customer Status_Stayed,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Lat,Long,SeniorCitizen_Dependents,Tenure_Age_Ratio,AvgMonthlyGB_StreamServices,MonthlyCharge_TotalCharges_Ratio,AvgMonthlyGB_Tenure,Total_Services_Used,Streaming_Services_Count,Internet_Phone_Bundle,Tenure_in_Years,Digital_Payments,Traditional_Payments,Monthly_Charges_Scaled,Revenue_Cluster_Low,Revenue_Cluster_Medium,Revenue_Cluster_High,Refund_to_Charges_Ratio,Extra_Data_Usage_Cost_Proportion,Lifetime_Value_per_Month,Monthly_Charges_18.25-35.5,Monthly_Charges_35.51-70.35,Monthly_Charges_70.36-89.85,Monthly_Charges_89.86-118.75,Lifetime_Value_43-85.918,Lifetime_Value_85.919-137.263,Lifetime_Value_137.264-460.95,Lifetime_Value_460.951-5996
3250,1,0,36,0,0,0,0,0,863,95119,37.233226,-121.78809,0,0,38,1,46.18,1,0,0,0,0,0,0,0,0,0,0,1,24.25,914.4,35.61,0,1754.84,2633.63,3,0,23,2997,263133,0,38,24.25,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.233226,-121.78809,0,1.0555555555555556,0,0.0265201224846894,0,2,0,0,3.1666666666666665,1,0,291,0,1,0,0.0389435695538057,0.0,78,1,0,0,0,1,0,0,0
6254,1,1,45,0,0,0,0,0,843,93905,36.667794,-121.601306,0,0,57,1,19.69,0,0,0,0,0,0,0,0,0,0,0,0,18.8,1094.35,0.0,0,1122.3300000000002,2216.6800000000003,5,0,58,6466,901042,0,57,18.8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,36.667794,-121.601306,0,1.2666666666666666,0,0.0171791474391191,0,1,0,0,4.75,1,0,225,0,1,0,0.0,0.0,113,1,0,0,0,0,1,0,0
6923,1,1,32,0,0,1,1,2,57,91706,34.098275,-117.967399,1,1,38,1,25.84,1,1,19,0,0,1,1,1,0,0,0,1,94.9,3616.25,0.0,0,981.92,4598.17,3,0,33,2436,935543,1,38,94.9,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34.098275,-117.967399,0,1.1875,19,0.0262426546837193,722,5,1,1,3.1666666666666665,1,0,1138,0,1,0,0.0,0.0,64,0,0,0,1,1,0,0,0
3786,1,1,32,0,0,1,1,3,254,91916,32.912664,-116.635387,1,10,67,1,11.31,1,1,57,1,0,0,1,1,1,1,1,0,104.6,6885.75,0.0,0,757.77,7643.52,3,0,56,4743,519082,1,67,104.6,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,32.912664,-116.635387,0,2.09375,171,0.0151907925788766,3819,7,3,1,5.583333333333333,1,0,1255,0,0,1,0.0,0.0,70,0,0,0,1,1,0,0,0
3150,1,1,62,0,0,0,0,0,194,94517,37.881842,-121.848111,0,0,22,1,37.11,0,1,15,1,0,0,1,0,0,0,1,0,55.1,1253.15,0.0,0,816.42,2069.57,3,0,62,2729,157283,0,22,55.1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,37.881842,-121.848111,0,0.3548387096774194,0,0.0439691976219925,330,4,0,1,1.8333333333333333,0,1,661,0,1,0,0.0,0.0,124,0,1,0,0,0,1,0,0
4928,1,0,32,0,0,1,0,0,727,92266,33.3249,-114.758334,0,0,57,1,12.19,1,1,16,1,0,0,0,1,1,1,1,1,99.65,5497.05,0.0,0,694.8299999999999,6191.88,4,0,42,5106,303573,1,57,99.65,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33.3249,-114.758334,0,1.78125,48,0.0181279049672096,912,7,3,1,4.75,1,0,1195,0,0,1,0.0,0.0,89,0,0,0,1,0,1,0,0
7005,1,0,61,0,0,1,1,3,854,92126,32.886925,-117.152162,1,8,72,1,17.21,0,1,53,1,1,1,1,0,1,1,0,1,74.35,5237.4,0.0,50,1239.12,6526.5199999999995,4,0,78,4874,684544,1,72,74.35,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.886925,-117.152162,0,1.180327868852459,106,0.0141959751021499,3816,7,2,1,6.0,1,0,892,0,0,1,0.0,0.0095467216557834,67,0,0,1,0,1,0,0,0
6861,1,1,40,0,0,1,0,0,876,90731,33.736387,-118.284363,0,0,70,1,43.46,1,1,21,1,1,1,1,1,0,0,1,0,79.4,5528.9,0.0,0,3042.2000000000003,8571.1,4,0,38,5991,472476,1,70,79.4,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.736387,-118.284363,0,1.75,21,0.0143609036155473,1470,6,1,1,5.833333333333333,1,0,952,0,0,1,0.0,0.0,85,0,0,1,0,1,0,0,0
362,1,1,80,0,1,0,0,0,987,92590,33.475493,-117.219551,0,0,1,1,39.88,1,1,19,0,0,0,0,0,0,0,1,1,73.65,73.65,0.0,0,39.88,113.53,3,1,86,5443,589542,0,1,73.65,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33.475493,-117.219551,0,0.0125,0,1.0,19,3,0,1,0.0833333333333333,1,0,883,1,0,0,0.0,0.0,5443,0,0,1,0,0,0,0,1
5207,1,0,36,0,0,0,0,0,351,93710,36.822715,-119.761826,0,0,13,1,28.45,0,1,30,1,1,0,1,0,1,1,1,0,67.8,842.25,0.0,0,369.85,1212.1,3,0,30,4115,395324,0,13,67.8,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,36.822715,-119.761826,0,0.3611111111111111,60,0.0804986642920747,390,6,2,1,1.0833333333333333,1,0,813,0,1,0,0.0,0.0,316,0,1,0,0,0,0,1,0
3343,1,1,56,0,0,1,1,3,397,95446,38.52576,-123.013347,1,3,62,1,40.66,1,1,21,1,1,1,1,1,1,1,1,0,115.55,7159.05,0.0,0,2520.9199999999996,9679.97,3,0,25,6349,175249,1,62,115.55,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,38.52576,-123.013347,0,1.1071428571428572,63,0.0161404096912299,1302,8,3,1,5.166666666666667,1,0,1386,0,0,1,0.0,0.0,102,0,0,0,1,0,1,0,0
1628,1,0,30,0,0,0,0,0,435,93628,36.807595,-118.901544,0,0,5,1,10.11,0,1,69,0,1,0,1,0,1,1,1,1,89.35,461.7,0.0,0,50.55,512.25,3,1,70,4584,826308,0,5,89.35,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,36.807595,-118.901544,0,0.1666666666666666,138,0.1935239332900151,345,6,2,1,0.4166666666666667,1,0,1072,0,1,0,0.0,0.0,916,0,0,1,0,0,0,0,1
347,1,0,71,0,1,0,0,0,854,92109,32.787836,-117.232376,0,0,5,1,30.05,0,1,11,0,0,0,0,0,0,0,1,1,69.05,318.5,0.0,0,150.25,468.75,3,1,74,3368,943602,0,5,69.05,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.787836,-117.232358,0,0.0704225352112676,0,0.2167974882260596,55,3,0,1,0.4166666666666667,1,0,828,1,0,0,0.0,0.0,673,0,1,0,0,0,0,0,1
5917,1,0,30,0,0,0,0,0,396,91931,32.857946,-116.561917,0,0,31,1,38.78,1,1,59,0,0,0,0,0,0,0,1,1,76.05,2227.8,0.0,0,1202.18,3429.9800000000005,5,0,63,2421,335531,0,31,76.05,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.857946,-116.561917,0,1.0333333333333334,0,0.0341368165903582,1829,3,0,1,2.5833333333333335,1,0,912,0,1,0,0.0,0.0,78,0,0,1,0,1,0,0,0
986,1,1,67,0,1,0,0,0,565,92356,34.508417,-116.856103,0,0,18,1,38.79,1,1,14,0,1,0,0,0,0,0,1,1,80.55,1411.65,0.0,0,698.22,2109.87,5,0,27,5137,693056,0,18,80.55,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34.508417,-116.856103,0,0.2686567164179104,0,0.0570608861970035,252,3,0,1,1.5,1,0,966,0,1,0,0.0,0.0,285,0,0,1,0,0,0,1,0
684,1,0,76,0,1,0,0,0,801,92688,33.624654,-117.611733,0,0,64,1,22.86,1,1,24,1,0,1,1,1,1,0,1,1,108.95,7111.3,0.0,0,1463.04,8574.34,4,0,26,5780,365579,0,64,108.95,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.624654,-117.611733,0,0.8421052631578947,48,0.015320686794257,1536,8,2,1,5.333333333333333,1,0,1307,0,0,1,0.0,0.0,90,0,0,0,1,0,1,0,0
1071,1,0,66,0,1,0,0,0,1051,95386,37.669516,-120.626964,0,0,42,1,27.0,1,1,30,0,0,1,0,0,0,0,1,0,55.65,2421.75,0.0,0,1134.0,3555.75,4,0,80,5831,567340,0,42,55.65,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.669516,-120.626964,0,0.6363636363636364,0,0.0229792505419634,1260,3,0,1,3.5,1,0,667,0,1,0,0.0,0.0,138,0,1,0,0,0,0,1,0
3320,1,1,62,0,0,0,0,0,939,95372,37.990574,-120.261821,0,0,30,1,7.19,1,1,18,1,1,1,0,0,0,0,1,0,90.4,2820.65,0.0,0,215.7,3036.35,4,0,78,3171,925285,0,30,90.4,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.990574,-120.261821,0,0.4838709677419355,0,0.0320493503270522,540,4,0,1,2.5,1,0,1084,0,1,0,0.0,0.0,105,0,0,0,1,0,1,0,0
1503,1,1,47,0,0,0,0,0,1010,91042,34.296574,-118.244839,0,0,19,1,1.79,0,1,14,0,1,0,0,0,0,0,0,1,73.85,1424.5,0.0,130,34.01,1588.51,3,1,89,2251,208681,0,19,73.85,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34.296574,-118.244839,0,0.4042553191489361,0,0.0518427518427518,266,2,0,1,1.5833333333333333,1,0,886,0,1,0,0.0,0.0912600912600912,118,0,0,1,0,0,1,0,0
4719,1,0,63,0,0,1,0,0,575,90265,34.074572,-118.831181,1,7,65,1,19.99,0,1,26,1,0,1,0,0,0,0,1,1,55.15,3673.15,0.0,0,1299.35,4972.5,3,0,34,6205,500041,1,65,55.15,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34.074572,-118.831181,0,1.031746031746032,0,0.0150143609708288,1690,5,0,1,5.416666666666667,1,0,661,0,1,0,0.0,0.0,95,0,1,0,0,0,1,0,0
4010,1,1,28,1,0,0,0,0,471,93238,35.852892,-118.397782,0,0,18,1,38.73,0,0,0,0,0,0,0,0,0,0,0,0,20.1,401.85,0.0,0,697.14,1098.99,5,0,57,5586,828450,0,18,20.1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,35.852892,-118.397782,0,0.6428571428571429,0,0.0500186636804777,0,1,0,0,1.5,1,0,241,0,1,0,0.0,0.0,310,1,0,0,0,0,0,1,0
170,1,0,69,0,1,0,0,0,681,94945,38.135897,-122.563683,0,0,13,1,7.22,1,1,28,1,0,0,0,1,1,0,1,1,100.8,1308.1,0.0,0,93.86,1401.9599999999998,1,1,65,3269,239474,0,13,100.8,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.135897,-122.563683,0,0.1884057971014492,56,0.0770583288739393,364,6,2,1,1.0833333333333333,1,0,1209,0,1,0,0.0,0.0,251,0,0,0,1,0,0,1,0
5652,1,0,40,0,0,0,0,0,958,95979,39.288127,-122.415841,0,0,41,1,37.46,0,0,0,0,0,0,0,0,0,0,0,1,19.75,806.95,0.0,0,1535.86,2342.8100000000004,3,0,39,5678,703841,0,41,19.75,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,39.288127,-122.415841,0,1.025,0,0.0244748745275419,0,2,0,0,3.4166666666666665,1,0,237,0,1,0,0.0,0.0,138,1,0,0,0,0,0,1,0
6632,1,0,61,0,0,1,1,3,840,95814,38.584505,-121.491956,1,9,54,1,23.02,1,1,21,0,1,1,0,0,0,0,1,1,59.8,3246.45,0.0,0,1243.08,4489.53,5,0,24,5898,500712,1,54,59.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,38.584505,-121.491956,0,0.8852459016393442,0,0.018420120439249,1134,4,0,1,4.5,1,0,717,0,1,0,0.0,0.0,109,0,1,0,0,0,1,0,0
4491,1,1,20,1,0,0,0,0,477,95646,38.631489,-120.015167,0,0,32,1,36.78,0,0,0,0,0,0,0,0,0,0,0,0,20.35,707.5,0.0,0,1176.96,1884.46,5,0,40,2433,230124,0,32,20.35,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,38.631489,-120.015167,0,1.6,0,0.0287632508833922,0,1,0,0,2.6666666666666665,1,0,244,0,1,0,0.0,0.0,76,1,0,0,0,1,0,0,0
5517,1,1,50,0,0,1,0,0,343,95540,40.584991,-124.121504,1,8,72,1,27.59,1,1,25,1,1,1,1,1,1,1,1,0,115.8,8332.15,0.0,0,1986.48,10318.63,3,0,41,5130,750381,1,72,115.8,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.584991,-124.121504,0,1.44,75,0.0138979735122387,1800,8,3,1,6.0,1,0,1389,0,0,1,0.0,0.0,71,0,0,0,1,1,0,0,0
6325,1,1,35,0,0,1,1,2,1007,94535,38.265899,-121.939461,1,10,59,1,18.75,0,0,0,0,0,0,0,0,0,0,0,0,19.5,1147.85,0.0,0,1106.25,2254.1,3,0,50,5293,726100,1,59,19.5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,38.265899,-121.939461,0,1.6857142857142855,0,0.0169882824410855,0,1,0,0,4.916666666666667,1,0,234,0,1,0,0.0,0.0,89,1,0,0,0,0,1,0,0
1926,1,0,61,0,0,0,0,0,526,93245,36.303666,-119.825657,0,0,25,1,19.75,1,0,0,0,0,0,0,0,0,0,0,0,24.75,692.1,0.0,0,493.75,1185.85,3,1,94,4931,299112,0,25,24.75,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,36.303666,-119.825657,0,0.4098360655737705,0,0.0357607282184655,0,1,0,0,2.0833333333333335,1,0,297,0,1,0,0.0,0.0,197,1,0,0,0,0,0,1,0
81,1,1,74,0,1,1,0,0,11,95511,40.166028,-123.584144,1,1,15,1,45.25,1,1,22,0,0,0,0,0,1,0,1,1,85.6,1345.55,0.0,0,678.75,2024.3,1,1,83,4981,329254,1,15,85.6,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40.166028,-123.584144,0,0.2027027027027027,22,0.0636171082456987,330,4,1,1,1.25,1,0,1027,0,1,0,0.0,0.0,332,0,0,1,0,0,0,1,0
1447,1,0,42,0,0,0,0,0,1017,95984,40.022184,-121.062384,0,0,14,1,18.74,0,1,20,0,0,1,0,0,0,0,1,0,75.35,1025.95,0.0,0,262.35999999999996,1288.31,2,1,71,4995,920145,0,14,75.35,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.022184,-121.062384,0,0.3333333333333333,0,0.0734441249573565,280,3,0,1,1.1666666666666667,1,0,904,0,1,0,0.0,0.0,356,0,0,1,0,0,0,1,0
3947,1,1,61,0,0,1,1,2,436,92649,33.721917,-118.043237,1,6,52,1,49.51,1,0,0,0,0,0,0,0,0,0,0,0,25.75,1345.85,0.0,0,2574.52,3920.37,3,0,21,4676,706047,1,52,25.75,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,33.721917,-118.043237,0,0.8524590163934426,0,0.0191328899951703,0,1,0,0,4.333333333333333,0,1,309,0,1,0,0.0,0.0,89,1,0,0,0,0,1,0,0
2859,1,1,21,1,0,0,0,0,636,92555,33.907361,-117.109972,0,0,61,1,36.05,1,1,73,1,0,1,0,1,1,1,1,1,106.45,6300.15,0.0,0,2199.0499999999997,8499.199999999999,3,0,65,4842,235429,0,61,106.45,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.907361,-117.109972,0,2.9047619047619047,219,0.0168964231010372,4453,8,3,1,5.083333333333333,1,0,1277,0,0,1,0.0,0.0,79,0,0,0,1,1,0,0,0
3653,1,0,58,0,0,1,0,0,770,90293,33.947305,-118.439841,1,1,54,1,32.72,0,0,0,0,0,0,0,0,0,0,0,0,20.05,1102.4,0.0,0,1766.88,2869.2799999999997,5,0,40,4212,883819,1,54,20.05,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,33.947305,-118.439841,0,0.9310344827586208,0,0.0181875907111756,0,1,0,0,4.5,1,0,240,0,1,0,0.0,0.0,78,1,0,0,0,1,0,0,0
5824,1,0,22,1,0,0,0,0,548,90807,33.830099,-118.182239,0,0,8,1,17.3,1,1,41,0,0,0,0,0,0,0,1,1,73.5,632.2,0.0,0,138.4,770.6,3,0,61,5777,181139,0,8,73.5,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33.830099,-118.182239,0,0.3636363636363636,0,0.116260677000949,328,3,0,1,0.6666666666666666,1,0,882,0,1,0,0.0,0.0,722,0,0,1,0,0,0,0,1
3841,1,1,36,0,0,0,0,0,202,92236,33.680031,-116.171678,0,0,3,1,44.42,0,1,6,1,0,1,0,1,1,1,1,1,77.4,206.15,0.0,0,133.26,339.40999999999997,4,0,24,5528,740825,0,3,77.4,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.680031,-116.171678,0,0.0833333333333333,18,0.3754547659471259,18,8,3,1,0.25,1,0,928,1,0,0,0.0,0.0,1842,0,0,1,0,0,0,0,1
2672,1,0,51,0,0,0,0,0,718,91331,34.255442,-118.421314,0,0,14,1,1.69,0,1,21,0,1,0,1,0,0,0,1,1,80.05,1112.3,0.0,0,23.66,1135.96,5,0,53,4400,520576,0,14,80.05,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34.255442,-118.421314,0,0.2745098039215686,0,0.0719679942461566,294,4,0,1,1.1666666666666667,1,0,960,0,1,0,0.0,0.0,314,0,0,1,0,0,0,1,0
5593,1,1,31,0,0,0,0,0,1055,95736,39.00978,-120.978273,0,0,72,1,23.43,0,0,0,0,0,0,0,0,0,0,0,1,20.8,1521.2,0.0,0,1686.96,3208.16,5,0,57,4626,264493,0,72,20.8,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,39.00978,-120.978273,0,2.3225806451612905,0,0.013673415724428,0,2,0,0,6.0,1,0,249,0,1,0,0.0,0.0,64,1,0,0,0,1,0,0,0
5815,1,1,62,0,0,0,0,0,876,90731,33.736387,-118.284363,0,0,35,1,39.87,1,1,23,1,1,1,1,0,0,0,0,1,96.75,3403.4,0.0,130,1395.4499999999998,4928.85,3,0,37,5154,428853,0,35,96.75,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.736387,-118.284363,0,0.5645161290322581,0,0.0284274548980431,805,5,0,1,2.9166666666666665,1,0,1161,0,1,0,0.0,0.0381970970206264,147,0,0,0,1,0,0,1,0
3945,1,1,21,1,0,1,0,0,436,92647,33.723579,-118.005441,1,4,66,1,7.67,1,1,69,0,0,0,1,0,1,1,1,0,63.85,4264.6,0.0,0,506.22,4770.820000000001,3,0,72,5956,654983,1,66,63.85,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33.723579,-118.005441,0,3.142857142857143,138,0.0149720958589316,4554,5,2,1,5.5,1,0,766,0,0,1,0.0,0.0,90,0,1,0,0,0,1,0,0
4604,1,1,41,0,0,1,0,0,224,96022,40.336392,-122.448533,1,7,48,1,38.82,1,1,8,0,1,1,0,0,1,1,1,1,70.55,3420.5,0.0,0,1863.36,5283.860000000001,4,0,39,3997,738874,1,48,70.55,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.336392,-122.448533,0,1.170731707317073,16,0.020625639526385,384,6,2,1,4.0,1,0,846,0,1,0,0.0,0.0,83,0,0,1,0,1,0,0,0
700,1,0,79,0,1,1,1,3,453,93235,36.385818,-119.224243,1,6,48,1,13.4,0,1,75,1,0,1,1,1,1,1,1,1,104.5,5068.05,0.0,0,643.2,5711.25,3,0,71,3847,220822,1,48,104.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.385818,-119.224243,3,0.6075949367088608,225,0.0206193703692741,3600,9,3,1,4.0,1,0,1254,0,0,1,0.0,0.0,80,0,0,0,1,1,0,0,0
