,Status ID,Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
4921,FQMPPM4227,6698-OXETB,1,Q3,4,Stayed,No,0,51,5397,,
4922,EXJSQO3167,2103-ZRXFN,1,Q3,4,Joined,No,0,69,3631,,
4923,HURJNI3348,3724-BSCVH,1,Q3,4,Stayed,No,0,54,4613,,
4924,CQOVGV5527,4877-TSOFF,1,Q3,3,Stayed,No,0,51,4489,,
4925,LAFVJQ1757,9209-NWPGU,1,Q3,3,Stayed,No,0,76,5827,,
4926,UZSPDO2223,7306-YDSOI,1,Q3,3,Stayed,No,0,39,4665,,
4927,ZKPCQT1542,0655-YDGFJ,1,Q3,3,Stayed,No,0,66,4825,,
4928,RZZLOA7632,8468-EHYJA,1,Q3,4,Stayed,No,0,42,5106,,
4929,TAQEYQ6987,6823-SIDFQ,1,Q3,4,Stayed,No,0,67,5327,,
4930,VEKIEC4815,1097-FSPVW,1,Q3,3,Stayed,No,0,72,5387,,
4931,MTICXN3255,8328-SKJNO,1,Q3,3,Stayed,No,0,43,5230,,
4932,IAZJBT1362,7010-ZMVBF,1,Q3,4,Stayed,No,0,71,2047,,
4933,LTVFZK8158,5201-CBWYG,1,Q3,5,Stayed,No,0,53,5105,,
4934,JYFGPE3392,6352-GIGGQ,1,Q3,3,Stayed,No,0,68,4081,,
4935,GCJWHQ2431,3635-QQRQD,1,Q3,4,Stayed,No,0,74,4568,,
4936,LJVLXL8497,2897-DOVND,1,Q3,3,Joined,No,0,26,3527,,
4937,YORLQG2187,3082-YVEKW,1,Q3,3,Stayed,No,0,33,2572,,
4938,QIKHEV6239,0191-EQUUH,1,Q3,4,Stayed,No,0,69,2754,,
4939,SWHZJL3533,3489-HHPFY,1,Q3,5,Joined,No,0,78,2115,,
4940,CQEYQI6768,2926-JEJJC,1,Q3,4,Stayed,No,0,38,5066,,
4941,VFDOGV7732,4950-BDEUX,1,Q3,4,Stayed,No,0,40,2782,,
4942,VHCKPQ3429,5789-LDFXO,1,Q3,3,Stayed,No,0,79,5448,,
4943,XKOFGM9262,0508-OOLTO,1,Q3,3,Joined,No,0,67,3916,,
4944,UGSUNC4633,2984-TBYKU,1,Q3,4,Stayed,No,0,25,6378,,
4945,UMYNLD5352,9822-WMWVG,1,Q3,4,Stayed,No,0,75,4434,,
4946,HZUGZE3155,9040-KZVWO,1,Q3,4,Stayed,No,0,43,5184,,
4947,LQZJTL9862,1548-ARAGG,1,Q3,3,Stayed,No,0,23,5605,,
4948,VOEMAV1798,6339-RZCBJ,1,Q3,4,Stayed,No,0,47,4063,,
4949,ZPRGWK5389,2522-AHJXR,1,Q3,4,Stayed,No,0,77,4350,,
4950,KBSRFH3778,0412-UCCNP,1,Q3,3,Stayed,No,0,33,5162,,
4951,ZUBILX1197,1816-FLZDK,1,Q3,5,Joined,No,0,40,3923,,
4952,OJAASW9888,7096-UCLNH,1,Q3,4,Joined,No,0,49,2313,,
4953,WUGZNP8171,4615-PIVVU,1,Q3,5,Stayed,No,0,62,4668,,
4954,GCQJHC8589,8885-QSQBX,1,Q3,4,Joined,No,0,36,5277,,
4955,PFABXY2928,8617-ENBDS,1,Q3,5,Joined,No,0,53,5510,,
4956,ITYGOY3619,9385-NXKDA,1,Q3,3,Stayed,No,0,42,4324,,
4957,AXHZMM6257,0430-IHCDJ,1,Q3,3,Stayed,No,0,25,2597,,
4958,IMTSAF1776,6674-KVJHG,1,Q3,4,Stayed,No,0,55,4998,,
4959,FKYFPF7212,1814-DKOLC,1,Q3,3,Stayed,No,0,24,4855,,
4960,JRBVEM2273,9351-HXDMR,1,Q3,3,Stayed,No,0,67,4938,,
4961,ULISDJ4122,3537-HPKQT,1,Q3,3,Stayed,No,0,46,4621,,
4962,YCAKKS8847,2129-ALKBS,1,Q3,3,Stayed,No,0,37,2211,,
4963,EOCWNV1639,5821-MMEIL,1,Q3,5,Stayed,No,0,48,4408,,
4964,AAQSNP5391,6968-URWQU,1,Q3,4,Stayed,No,0,70,4928,,
4965,BDUQWC1287,4742-TXUEX,1,Q3,4,Stayed,No,0,43,5829,,
4966,NIEXWI2356,9631-XEYKE,1,Q3,5,Joined,No,0,53,4639,,
4967,LPIKKW4425,1335-MXCSE,1,Q3,3,Stayed,No,0,42,5821,,
4968,RDZTVD6741,8873-TMKGR,1,Q3,4,Stayed,No,0,38,5880,,
4969,KUIZDJ4429,8800-JOOCF,1,Q3,4,Stayed,No,0,77,4621,,
4970,ESVNQG7518,1469-LBJQJ,1,Q3,4,Stayed,No,0,20,4016,,
4971,VXLWWG6467,0064-YIJGF,1,Q3,3,Stayed,No,0,46,4994,,
4972,CTXIOF9887,2386-OWURY,1,Q3,4,Stayed,No,0,68,6460,,
4973,JIITUI7564,0310-VQXAM,1,Q3,3,Stayed,No,0,63,2788,,
4974,NRDCRL9692,3453-RTHJQ,1,Q3,4,Stayed,No,0,55,5741,,
4975,JBZOIZ7138,6278-FEPBZ,1,Q3,4,Stayed,No,0,68,5546,,
4976,OZFTRP6629,4280-DLSHD,1,Q3,3,Stayed,No,0,47,4099,,
4977,ZPSRCG2974,1508-DFXCU,1,Q3,3,Stayed,No,0,70,2916,,
4978,HNCRAJ4256,7868-BGSZA,1,Q3,3,Stayed,No,0,35,5888,,
4979,NJWCGO3173,2800-QQUSO,1,Q3,5,Stayed,No,0,33,3286,,
4980,AMBJFX6569,7973-DZRKH,1,Q3,3,Stayed,No,0,74,6204,,
4981,RBKEME5914,7698-YFGEZ,1,Q3,4,Joined,No,0,38,5650,,
4982,IMHGFV7848,9773-PEQBZ,1,Q3,5,Stayed,No,0,65,5739,,
4983,RWFKJV9955,7785-RDVIG,1,Q3,4,Joined,No,0,57,5722,,
4984,WTCJIC7881,9602-WCXPI,1,Q3,5,Stayed,No,0,29,5249,,
4985,MQYDDG9741,2903-YYTBW,1,Q3,4,Joined,No,0,48,3408,,
4986,LXBTAA5448,3620-MWJNE,1,Q3,3,Joined,No,0,77,5753,,
4987,OXLHJD6826,8573-JGCZW,1,Q3,5,Stayed,No,0,35,4774,,
4988,EWBGLA2197,6837-HAEVO,1,Q3,4,Stayed,No,0,47,5436,,
4989,WTGAKF2884,6701-YVNQG,1,Q3,3,Stayed,No,0,41,5764,,
4990,XDGKPQ6278,9504-YAZWB,1,Q3,4,Stayed,No,0,79,4218,,
4991,IIYCIQ2167,8819-ZBYNA,1,Q3,3,Stayed,No,0,57,4935,,
4992,UBRSOZ3839,6174-NRBTZ,1,Q3,3,Stayed,No,0,42,5646,,
4993,TLTVFN6169,6137-NICCO,1,Q3,3,Stayed,No,0,59,3083,,
4994,SJAKRH5217,9065-ZCPQX,1,Q3,3,Stayed,No,0,33,5091,,
4995,HHBRGH8584,6402-EJMWF,1,Q3,4,Stayed,No,0,31,3684,,
4996,WFHFMH9576,3620-EHIMZ,1,Q3,5,Stayed,No,0,66,5699,,
4997,UOXOQX3772,3213-VVOLG,1,Q3,4,Stayed,No,0,49,2299,,
4998,VIXVJL5269,6870-ECSHE,1,Q3,4,Joined,No,0,39,4196,,
4999,IRVYYD9934,8747-UDCOI,1,Q3,3,Stayed,No,0,71,5076,,
5000,BRGTIY5765,4626-OZDTJ,1,Q3,5,Stayed,No,0,80,5408,,
5001,CRKHEO4856,9169-BSVIN,1,Q3,5,Stayed,No,0,40,3521,,
5002,ZORVRE7286,8194-PEEBY,1,Q3,4,Stayed,No,0,68,4158,,
5003,RRKHPP1475,6872-HXFNF,1,Q3,3,Stayed,No,0,55,5331,,
5004,MVBCUF4666,7714-YXSMB,1,Q3,3,Stayed,No,0,50,2921,,
5005,WOIGCJ8354,8387-UGUSU,1,Q3,4,Stayed,No,0,59,3591,,
5006,VVZFEK1647,1194-HVAIF,1,Q3,4,Stayed,No,0,75,4235,,
5007,SJOESY5565,1767-TGTKO,1,Q3,4,Stayed,No,0,41,4651,,
5008,KLPDFE8717,8439-LTUGF,1,Q3,4,Stayed,No,0,53,4802,,
5009,WLYSQO9783,8805-JNRAZ,1,Q3,5,Joined,No,0,75,2342,,
5010,UKLAVA6816,6418-HNFED,1,Q3,3,Stayed,No,0,62,5340,,
5011,SXOLJH4761,0206-OYVOC,1,Q3,5,Stayed,No,0,77,5596,,
5012,BUYLAF7355,7291-CDTMJ,1,Q3,3,Joined,No,0,80,3075,,
5013,GGOYXF2319,7128-GGCNO,1,Q3,4,Stayed,No,0,66,2642,,
5014,NCAJAT4429,0237-YFUTL,1,Q3,3,Stayed,No,0,21,4676,,
5015,NKINQQ1142,7691-KGKGP,1,Q3,3,Stayed,No,0,30,5534,,
5016,RVJAAZ7236,6710-HSJRD,1,Q3,4,Stayed,No,0,64,5239,,
5017,PBORWA8572,3675-EQOZA,1,Q3,4,Stayed,No,0,60,5597,,
5018,RWKTWA7948,0840-DCNZE,1,Q3,4,Stayed,No,0,57,5631,,
5019,JNLLIM7978,1732-FEKLD,1,Q3,4,Stayed,No,0,50,5665,,
5020,WPBUJJ6841,9862-KJTYK,1,Q3,4,Stayed,No,0,68,3072,,
5021,HZEGCM7733,0479-HMSWA,1,Q3,5,Stayed,No,0,62,5980,,
5022,YHPUZU3778,5854-KSRBJ,1,Q3,4,Stayed,No,0,33,4954,,
5023,KSJFBA4455,0365-BZUWY,1,Q3,5,Stayed,No,0,75,3803,,
5024,FSOYIB3241,5701-SVCWR,1,Q3,4,Joined,No,0,60,2559,,
5025,WMINMB6571,3129-AAQOU,1,Q3,3,Stayed,No,0,44,5038,,
5026,ELBLHN8486,4922-CVPDX,1,Q3,5,Stayed,No,0,67,3596,,
5027,MNDPUS2573,1357-BIJKI,1,Q3,4,Stayed,No,0,62,5154,,
5028,GCGSBR6918,1099-BTKWT,1,Q3,4,Stayed,No,0,69,4897,,
5029,TWNGGS3985,2018-PZKMU,1,Q3,4,Stayed,No,0,61,4171,,
5030,GDYLWP8121,7340-KEFQE,1,Q3,4,Stayed,No,0,38,6404,,
5031,NOWYQW6214,4570-QHXHL,1,Q3,3,Stayed,No,0,70,5644,,
5032,YKPZMG6636,7392-YYPYJ,1,Q3,5,Stayed,No,0,34,4094,,
5033,DKQXZR5559,2223-GDSHL,1,Q3,3,Stayed,No,0,62,6481,,
5034,EKUTVJ6839,9470-RTWDV,1,Q3,4,Stayed,No,0,43,3973,,
5035,OMYQKT7852,2176-OSJUV,1,Q3,3,Stayed,No,0,69,4384,,
5036,VAEJKP6135,9348-YVOMK,1,Q3,4,Stayed,No,0,39,5565,,
5037,ALRPLM5818,8104-OSKWT,1,Q3,3,Stayed,No,0,43,5906,,
5038,BSTLTF9815,4521-YEEHE,1,Q3,5,Stayed,No,0,59,3127,,
5039,CYIELA6624,4090-KPJIP,1,Q3,5,Joined,No,0,70,3641,,
5040,SOZVXZ5127,2592-HODOV,1,Q3,4,Stayed,No,0,66,2823,,
5041,JUXGZA5968,7995-ZHHNZ,1,Q3,4,Stayed,No,0,69,5904,,
5042,ZNYADP6143,3824-RHKVR,1,Q3,4,Stayed,No,0,28,4222,,
5043,MULTOD3762,5989-AXPUC,1,Q3,4,Stayed,No,0,38,4175,,
5044,MNILBQ4365,4979-HPRFL,1,Q3,4,Stayed,No,0,21,5137,,
5045,YPQWSG8813,8590-OHDIW,1,Q3,5,Stayed,No,0,51,4686,,
5046,TWLFPQ9398,8015-IHCGW,1,Q3,4,Stayed,No,0,65,4017,,
5047,XOODKH4669,2332-TODQS,1,Q3,4,Stayed,No,0,33,3642,,
5048,BLBBTC6246,8008-OTEZX,1,Q3,3,Stayed,No,0,26,3739,,
5049,IMOYDU5844,2773-OVBPK,1,Q3,3,Stayed,No,0,59,4469,,
5050,YPFHTB4145,5999-LCXAO,1,Q3,4,Joined,No,0,61,4155,,
5051,PZYXDW4877,5206-XZZQI,1,Q3,4,Stayed,No,0,73,6113,,
5052,CGDSCX7673,4803-LBYPN,1,Q3,3,Stayed,No,0,64,4985,,
5053,IIHIAY1895,2139-FQHLM,1,Q3,5,Stayed,No,0,35,3402,,
5054,QZSCPI4973,1093-YSWCA,1,Q3,3,Stayed,No,0,50,5433,,
5055,AWEJGZ8314,3882-IYOIJ,1,Q3,5,Stayed,No,0,36,5328,,
5056,GBEBTY9186,8749-TZYEC,1,Q3,3,Stayed,No,0,71,6251,,
5057,OUOAQS4434,1755-FZQEC,1,Q3,4,Stayed,No,0,69,4041,,
5058,QOSCUG9526,3115-JPJDD,1,Q3,3,Stayed,No,0,58,4709,,
5059,OFFONB6346,5600-KTXFM,1,Q3,3,Joined,No,0,46,5010,,
5060,PXPQRX5252,6339-TBELP,1,Q3,5,Stayed,No,0,30,4069,,
5061,KOQXRN5487,7964-YESJC,1,Q3,3,Stayed,No,0,45,2235,,
5062,HTAEBS5945,9938-ZREHM,1,Q3,3,Stayed,No,0,50,2703,,
5063,NMPIGP3964,7950-XWOVN,1,Q3,5,Stayed,No,0,73,4310,,
5064,PYLMTV9682,4647-MUZON,1,Q3,3,Stayed,No,0,20,5009,,
5065,VYVVBA8937,9702-AIUJO,1,Q3,5,Stayed,No,0,44,6115,,
5066,LBQNMG8378,8849-PRIQJ,1,Q3,3,Stayed,No,0,49,4103,,
5067,IZQUFC8687,8851-RAGOV,1,Q3,4,Stayed,No,0,63,5620,,
5068,KPTVWD2329,5396-IZEPB,1,Q3,4,Stayed,No,0,66,4194,,
5069,YZUFMQ1614,1729-VLAZJ,1,Q3,3,Stayed,No,0,38,2876,,
5070,MZKYJI7497,8285-ABVLB,1,Q3,4,Stayed,No,0,79,4311,,
5071,FNKDHP5732,0701-TJSEF,1,Q3,3,Stayed,No,0,40,4366,,
5072,XZWWJB5566,5712-VBOXD,1,Q3,3,Stayed,No,0,74,5221,,
5073,FAUYFR1245,6629-LADHQ,1,Q3,3,Joined,No,0,37,5968,,
5074,RQJBAQ5747,1559-DTODC,1,Q3,4,Stayed,No,0,54,3784,,
5075,HSVBMT6378,4797-MIWUM,1,Q3,5,Stayed,No,0,42,3149,,
5076,ASQZHT2533,4537-CIBHB,1,Q3,5,Stayed,No,0,48,4272,,
5077,HQEEEI2869,4324-AHJKS,1,Q3,4,Stayed,No,0,23,5104,,
5078,HOUREO9311,4355-CVPVS,1,Q3,5,Stayed,No,0,72,4170,,
5079,IZWXVH4469,4495-LHSSK,1,Q3,3,Stayed,No,0,79,3425,,
5080,HVCEJS5679,5915-ANOEI,1,Q3,4,Stayed,No,0,49,4408,,
5081,YOLPYY6191,9861-PDSZP,1,Q3,3,Stayed,No,0,28,5430,,
5082,SSJWQV3564,6704-UTUKK,1,Q3,4,Stayed,No,0,37,5074,,
5083,NINOIC4462,2019-HDCZY,1,Q3,5,Stayed,No,0,29,4004,,
5084,LVEFZY4154,8788-DOXSU,1,Q3,3,Stayed,No,0,27,6250,,
5085,QTJXTH2676,7404-JLKQG,1,Q3,3,Joined,No,0,47,4099,,
5086,YHVUOZ4152,7421-ZLUPA,1,Q3,3,Stayed,No,0,29,2038,,
5087,NGLCWQ9337,3274-NSDWE,1,Q3,4,Stayed,No,0,68,6161,,
5088,QUDWLX7498,2632-IVXVF,1,Q3,4,Stayed,No,0,77,4967,,
5089,IEJFVE8793,8915-NNTRC,1,Q3,4,Stayed,No,0,55,4351,,
5090,DTGKNQ3722,5914-GXMDA,1,Q3,5,Stayed,No,0,66,5817,,
5091,FGMCGZ3826,7463-IFMQU,1,Q3,3,Stayed,No,0,76,4747,,
5092,RSUXUV4794,2920-RNCEZ,1,Q3,3,Joined,No,0,62,5133,,
5093,PMRGCX1642,2541-YGPKE,1,Q3,4,Stayed,No,0,55,3764,,
5094,WGGIMO5432,5382-TEMLV,1,Q3,3,Stayed,No,0,71,5274,,
5095,WUVWSK7796,3441-CGZJH,1,Q3,3,Stayed,No,0,61,2725,,
5096,BFCHQG8677,9592-ERDKV,1,Q3,3,Stayed,No,0,74,2322,,
5097,WKZIYN7542,4778-IZARL,1,Q3,3,Stayed,No,0,26,6216,,
5098,XYGURK3422,0432-CAJZV,1,Q3,4,Joined,No,0,69,3953,,
5099,MBCSSY7549,7008-LZVOZ,1,Q3,5,Stayed,No,0,46,5617,,
5100,IJUCDW4852,9365-CSLBQ,1,Q3,4,Stayed,No,0,60,4155,,
5101,QCEMIF7949,5884-FBCTL,1,Q3,4,Stayed,No,0,67,5611,,
5102,BEQODK3994,6242-FEGFD,1,Q3,3,Stayed,No,0,69,4454,,
5103,RWZHTL8356,6194-HBGQN,1,Q3,4,Stayed,No,0,56,4549,,
5104,UFFTSM9479,7634-WSWDB,1,Q3,3,Stayed,No,0,22,4194,,
5105,AJEQVM5951,6986-IXNDM,1,Q3,3,Stayed,No,0,38,4296,,
5106,EZWFYA8312,2987-BJXIK,1,Q3,4,Stayed,No,0,45,4180,,
5107,BRCOQZ6159,9769-TSBZE,1,Q3,3,Stayed,No,0,72,5265,,
5108,OONBQA6715,1395-WSWXR,1,Q3,3,Stayed,No,0,43,4117,,
5109,YRTKVJ1977,6023-GSSXW,1,Q3,5,Stayed,No,0,51,4162,,
5110,XPRTCS4492,6752-APNJL,1,Q3,4,Stayed,No,0,57,3449,,
5111,EAVUSB8354,7446-KQISO,1,Q3,3,Stayed,No,0,38,4221,,
5112,JPAKNI4783,9823-EALYC,1,Q3,3,Stayed,No,0,51,6067,,
5113,QUSTNJ1891,0582-AVCLN,1,Q3,5,Stayed,No,0,59,5919,,
5114,DQVGMV7431,5803-NQJZO,1,Q3,3,Stayed,No,0,74,5242,,
5115,VQUHIL6856,2607-DHDAK,1,Q3,4,Stayed,No,0,29,5027,,
5116,BNTCTR3713,1073-XXCZD,1,Q3,4,Stayed,No,0,79,6228,,
5117,BXPGMP1318,0743-HRVFF,1,Q3,5,Stayed,No,0,48,4132,,
5118,METKWO4287,4006-HKYHO,1,Q3,3,Stayed,No,0,74,5841,,
5119,WVDNMO5584,3727-JEZTU,1,Q3,5,Joined,No,0,21,2152,,
5120,JMUHFP8391,8143-ETQTI,1,Q3,4,Stayed,No,0,78,4896,,
5121,EVEWAA4896,9667-TKTVZ,1,Q3,5,Joined,No,0,71,4916,,
5122,KBEJYL1273,8570-KLJYJ,1,Q3,3,Stayed,No,0,56,4462,,
5123,ZXUABH2115,7754-IXRMC,1,Q3,4,Joined,No,0,23,3980,,
5124,BBVLZD9487,9473-CBZOP,1,Q3,4,Stayed,No,0,67,4891,,
5125,ZXPONK2745,2969-WGHQO,1,Q3,3,Stayed,No,0,54,3334,,
5126,ZRJUMH7215,5863-OOKCL,1,Q3,3,Stayed,No,0,62,5949,,
5127,IKEAJW9987,1686-STUHN,1,Q3,3,Stayed,No,0,39,3575,,
5128,LOJWBL6662,1329-VHWNP,1,Q3,4,Stayed,No,0,63,4404,,
5129,KTEWFY5188,0266-GMEAO,1,Q3,3,Stayed,No,0,70,5879,,
5130,JMMTQH5396,5574-NXZIU,1,Q3,4,Stayed,No,0,33,4273,,
5131,VLDZUZ4821,0019-GFNTW,1,Q3,3,Stayed,No,0,37,5795,,
5132,KBXQVF3326,4256-ZWTZI,1,Q3,4,Stayed,No,0,52,2789,,
5133,YJXDQE1978,8309-PPCED,1,Q3,4,Stayed,No,0,55,6030,,
5134,SMFSVW8232,5196-WPYOW,1,Q3,4,Stayed,No,0,21,6148,,
5135,QLXRGG1992,4608-LCIMN,1,Q3,3,Stayed,No,0,63,5724,,
5136,NAWPVB9633,1485-YDHMM,1,Q3,3,Stayed,No,0,56,4740,,
5137,YBAELJ5546,4054-CUMIA,1,Q3,4,Stayed,No,0,40,2429,,
5138,ZCCNMA7919,0603-TPMIB,1,Q3,4,Stayed,No,0,30,4746,,
5139,RYOQAW2679,2525-GVKQU,1,Q3,3,Stayed,No,0,35,4192,,
5140,ITRRYX4228,8161-QYMTT,1,Q3,5,Stayed,No,0,22,5259,,
5141,YLOTLA2672,9581-GVBXT,1,Q3,4,Stayed,No,0,23,6300,,
5142,PPYTOA7361,5862-BRIXZ,1,Q3,4,Stayed,No,0,36,2694,,
5143,JGBFBM6489,5404-GGUKR,1,Q3,5,Stayed,No,0,28,2893,,
5144,QQNVKN7959,2126-GSEGL,1,Q3,4,Stayed,No,0,32,4032,,
5145,NJNRVX9376,0440-QEXBZ,1,Q3,3,Stayed,No,0,42,5790,,
5146,GXLJMB8518,2434-EEVDB,1,Q3,4,Stayed,No,0,26,5038,,
5147,URUYJI1759,6762-QVYJO,1,Q3,3,Stayed,No,0,21,4678,,
5148,YQXAUI1938,8152-VETUR,1,Q3,5,Stayed,No,0,75,5406,,
5149,AXDEAM7924,4676-WLUHT,1,Q3,3,Stayed,No,0,26,6143,,
5150,HRFNXH8183,7980-MHFLQ,1,Q3,3,Stayed,No,0,67,5192,,
5151,JTGVCG6585,0757-WCUUZ,1,Q3,3,Stayed,No,0,72,4232,,
5152,HHDQPV2931,1629-DQQVB,1,Q3,3,Stayed,No,0,25,2331,,
5153,INPNVO1685,0374-AACSZ,1,Q3,3,Joined,No,0,30,4421,,
5154,QYKCTM4544,4872-VXRIL,1,Q3,3,Stayed,No,0,70,4656,,
5155,NPWQKN4472,9140-CZQZZ,1,Q3,4,Stayed,No,0,39,5601,,
5156,SXAJWN8282,3423-HHXAO,1,Q3,3,Stayed,No,0,72,2993,,
5157,QACGMG6749,9938-TKDGL,1,Q3,3,Stayed,No,0,20,4319,,
5158,UROBTS6123,6537-QLGEX,1,Q3,3,Stayed,No,0,39,3300,,
5159,KZQPBA9252,3160-TYXLT,1,Q3,3,Stayed,No,0,63,6245,,
5160,VFXXWZ9539,1325-USMEC,1,Q3,3,Stayed,No,0,53,4120,,
5161,PRHZJJ4841,5606-AMZBO,1,Q3,3,Stayed,No,0,26,3403,,
5162,GJCDLL1191,6199-IPCAO,1,Q3,3,Stayed,No,0,70,2828,,
5163,XHLKCM6237,5640-CAXOA,1,Q3,4,Stayed,No,0,25,5455,,
5164,NANZOD4798,2235-EZAIK,1,Q3,4,Stayed,No,0,79,4288,,
5165,DLXYBU6761,3847-BAERP,1,Q3,5,Stayed,No,0,29,4905,,
5166,QFKSXZ5221,1453-RZFON,1,Q3,3,Joined,No,0,54,5969,,
5167,MCZGNH2353,8263-OKETD,1,Q3,5,Stayed,No,0,29,3265,,
5168,SSGCBR3111,0670-KDOMA,1,Q3,4,Joined,No,0,69,5854,,
5169,QEBDAY6933,2476-YGEFM,1,Q3,3,Stayed,No,0,46,5324,,
5170,UIJMIM1274,8687-BAFGU,1,Q3,4,Joined,No,0,34,4148,,
5171,FBQEHZ7219,0641-EVBOJ,1,Q3,4,Joined,No,0,56,5755,,
5172,DDFUCR2677,0829-XXPLX,1,Q3,4,Stayed,No,0,68,2098,,
5173,DXSURZ6215,9974-JFBHQ,1,Q3,5,Stayed,No,0,52,4590,,
5174,LWUIEB4298,6624-JDRDS,1,Q3,3,Stayed,No,0,42,4391,,
5175,KMXZBB3492,0608-JDVEC,1,Q3,4,Stayed,No,0,61,5914,,
5176,BGZDWV9523,9780-FKVVF,1,Q3,3,Stayed,No,0,72,3613,,
5177,ULSYYW5486,1919-RTPQD,1,Q3,5,Stayed,No,0,67,4699,,
5178,GLHMWI4531,5214-NLTIT,1,Q3,3,Stayed,No,0,30,6188,,
5179,DFNNCC4262,3345-PBBFH,1,Q3,5,Stayed,No,0,25,5922,,
5180,QIYBWI7885,5055-BRMNE,1,Q3,3,Stayed,No,0,43,4780,,
5181,CTEAYP8111,2190-PHBHR,1,Q3,4,Stayed,No,0,43,5274,,
5182,EWKXGG3166,2650-GYRYL,1,Q3,5,Stayed,No,0,66,3470,,
5183,VZRWJJ2195,5208-FVQKB,1,Q3,3,Stayed,No,0,27,5514,,
5184,MTPEUT3672,7184-LRUUR,1,Q3,5,Stayed,No,0,52,5146,,
5185,YGKAPY4385,6627-CFOSN,1,Q3,3,Stayed,No,0,51,5247,,
5186,WBADKL6311,3982-JGSFD,1,Q3,5,Stayed,No,0,33,3526,,
5187,PBKQMN7792,1574-DYCWE,1,Q3,4,Stayed,No,0,69,4057,,
5188,RHBBHO1988,7247-XOZPB,1,Q3,4,Stayed,No,0,73,5313,,
5189,MFWENY3814,2466-FCCPT,1,Q3,5,Stayed,No,0,30,4910,,
5190,GUPNMW2592,6211-WWLTF,1,Q3,3,Stayed,No,0,39,5135,,
5191,WPUTUS7424,4826-TZEVA,1,Q3,3,Stayed,No,0,52,3258,,
5192,FRMAZU5694,6016-NXBNJ,1,Q3,3,Stayed,No,0,60,4052,,
5193,ATKENO5834,9138-EFSMO,1,Q3,3,Stayed,No,0,40,4237,,
5194,WCMULV2636,4632-XJMEX,1,Q3,4,Stayed,No,0,24,6281,,
5195,FEYXLK1253,2716-GFZOR,1,Q3,3,Stayed,No,0,42,2358,,
5196,IBDWUO4961,3724-UCSHY,1,Q3,3,Stayed,No,0,25,3072,,
5197,UMIHJM3393,8626-XHBIE,1,Q3,3,Stayed,No,0,79,4262,,
5198,IVWGDG1615,3192-LNKRK,1,Q3,3,Stayed,No,0,67,3476,,
5199,GTEAAT5391,4439-YRNVD,1,Q3,3,Stayed,No,0,24,4571,,
5200,IWEGWX5716,2208-UGTGR,1,Q3,3,Stayed,No,0,58,5601,,
5201,DRKWLV2455,3005-TYFRD,1,Q3,5,Stayed,No,0,46,4768,,
5202,XEXYHX8389,8670-MEFCP,1,Q3,3,Stayed,No,0,77,3570,,
5203,YAADVR8782,3079-BCHLN,1,Q3,5,Stayed,No,0,70,5394,,
5204,NRZPGY8284,7777-UNYHB,1,Q3,3,Stayed,No,0,21,2360,,
5205,YUOHBA4323,2969-VAPYH,1,Q3,3,Stayed,No,0,48,4363,,
5206,VODMPG9489,7181-OQCUT,1,Q3,3,Stayed,No,0,77,4520,,
5207,AQALQE1519,8474-UMLNT,1,Q3,3,Stayed,No,0,30,4115,,
5208,PAISTV1736,9142-XMYJH,1,Q3,5,Stayed,No,0,49,5227,,
5209,OSATVR4176,2649-HWLYB,1,Q3,4,Stayed,No,0,46,6177,,
5210,NNUCWM5725,5214-CHIWJ,1,Q3,5,Stayed,No,0,71,3159,,
5211,BUQYPL5825,2465-BLLEU,1,Q3,5,Joined,No,0,33,4441,,
5212,HXKJYS2476,1685-VAYJF,1,Q3,5,Stayed,No,0,39,5253,,
5213,DSNUGV5139,8874-EJNSR,1,Q3,5,Stayed,No,0,65,5453,,
5214,SGUDVK3569,5049-MUBWG,1,Q3,3,Stayed,No,0,79,4705,,
5215,XPITFE4754,0769-MURVM,1,Q3,3,Stayed,No,0,52,6187,,
5216,NKZKEI3759,9253-VIFJQ,1,Q3,3,Stayed,No,0,52,5224,,
5217,XMBEBQ9757,7030-FZTFM,1,Q3,4,Stayed,No,0,27,6444,,
5218,JQEPQD5571,9741-YLNTD,1,Q3,3,Stayed,No,0,47,2684,,
5219,PEGNCB6643,5120-ZBLAI,1,Q3,5,Stayed,No,0,75,6144,,
5220,JVJCSA8381,1194-BHJYC,1,Q3,3,Stayed,No,0,59,6427,,
5221,LLBYNR4859,0906-QVPMS,1,Q3,4,Stayed,No,0,26,5398,,
5222,NUYGJL5859,1905-OEILC,1,Q3,5,Joined,No,0,33,3107,,
5223,EGTNYK9882,7858-GTZSP,1,Q3,5,Stayed,No,0,71,2061,,
5224,TOQVAY9416,6248-BSHKG,1,Q3,3,Stayed,No,0,77,5897,,
5225,VCPADT7741,4685-TFLLS,1,Q3,5,Stayed,No,0,74,4808,,
5226,URLVKZ1526,3470-BTGQO,1,Q3,4,Stayed,No,0,39,5731,,
5227,KUWHHM2556,1209-VFFOC,1,Q3,3,Stayed,No,0,59,4556,,
5228,OKYMPZ8663,4553-DVPZG,1,Q3,5,Stayed,No,0,77,5049,,
5229,JYQHAB9422,6917-IAYHD,1,Q3,5,Joined,No,0,27,4369,,
