Churn,Customer ID
0,6705-LNMDD
0,6710-HSJRD
1,6711-FLDFB
1,6711-VTNRE
1,6712-OAWRH
1,6715-OFDBP
0,6719-FGEDO
0,6723-CEGQI
0,6725-TPKJO
0,6726-NNFWD
0,6726-WEXXK
0,6727-IOTLZ
0,6728-CZFEI
0,6728-DKUCO
0,6728-VOIFY
0,6728-WYQBC
0,6729-FZWSY
0,6729-GDNGC
0,6732-FZUGP
0,6733-LRIZX
0,6734-CKRSM
0,6734-FQAJX
0,6734-JDTTV
0,6734-PSBAW
0,6736-DHUQI
0,6738-ISCBM
0,6741-EGCBI
0,6741-QRLUP
0,6743-HHQPF
0,6745-JEFZB
0,6752-APNJL
0,6754-WKSHP
0,6762-NSODU
0,6762-QVYJO
0,6765-MBQNU
0,6766-HFKLA
1,6769-DCQLI
1,6769-DYBQN
0,6770-UAYGJ
1,6770-XUAGN
1,6771-XWBDM
1,6772-KSATR
0,6773-LQTVT
1,6776-TLWOI
1,6777-TGHTM
0,6778-EICRF
0,6778-JFCMK
0,6778-YSNIH
0,6784-XYJAE
0,6786-OBWQR
0,6789-HJBWG
0,6791-YBNAK
0,6794-HKIAJ
1,6797-LNAQX
1,6804-GDMOI
0,6806-YDEUL
0,6807-SIWJI
0,6810-VCAEX
0,6813-GZQCG
0,6814-ZPWFQ
0,6817-WTYHE
0,6818-DJXAA
1,6818-WOBHJ
1,6821-BUXUX
0,6821-JPCDC
1,6825-UYPFK
0,6827-IEAUQ
0,6828-HMKWP
0,6833-JMZYP
1,6834-NXDCA
0,6837-BJYDQ
0,6838-HVLXG
0,6838-YAUVY
1,6839-ITVZJ
0,6840-RESVB
0,6844-DZKRF
1,6845-RGTYS
0,6848-HJTXY
0,6848-YLDFR
1,6849-OYAMU
0,6851-WEFYX
0,6854-EXGSF
0,6855-VLGOS
0,6857-TKDJV
1,6857-VWJDT
0,6860-YRJZP
1,6861-OKBCE
1,6861-XWTWQ
0,6862-CQUMB
0,6865-JZNKO
0,6867-ACCZI
0,6869-FGJJC
0,6870-ECSHE
0,6870-ZWMNX
0,6872-HXFNF
0,6873-UDNLD
0,6874-SGLHU
1,6876-ADESB
1,6877-LGWXO
1,6877-TJMBR
0,6878-GGDWG
0,6885-PKOAM
0,6888-SBYAI
0,6890-PFRQX
0,6891-JPYFF
0,6892-BOGQE
0,6893-ODYYE
1,6894-LFHLY
0,6896-SRVYQ
0,6897-RWMUB
0,6897-UUBNU
0,6898-MDLZW
0,6898-RBTLU
1,6899-PPEEA
1,6900-PXRMS
0,6900-RBKER
0,6901-GOGZG
0,6904-JLBGY
1,6906-ANDWJ
0,6906-MPARY
0,6907-FLBER
1,6907-NZZIJ
0,6908-VVYHM
1,6910-HADCM
0,6916-HIJSE
0,6917-FIJHC
0,6917-YACBP
0,6919-ELBGL
0,6921-OZMFH
0,6922-NCEDI
0,6923-AQONU
0,6923-JHPMP
0,6924-TDGMT
0,6925-BAYGL
1,6927-WTFIV
0,6928-ONTRW
0,6933-FHBZC
1,6941-PMGEP
0,6942-LBFDP
0,6950-TWMYB
0,6952-OMNWB
0,6953-PBDIN
0,6954-OOYZZ
1,6956-SMUCM
0,6959-GQEGV
1,6959-UWKHF
1,6960-HVYXR
0,6961-MJKBO
1,6961-VCPMC
0,6963-EZQEE
0,6963-KQYQB
0,6967-PEJLL
0,6967-QIQRV
0,6968-GMKPR
0,6968-MHOMU
0,6968-URWQU
0,6969-MVBAI
0,6972-SNKKW
0,6974-DAFLI
0,6976-BWGLQ
0,6979-TNDEU
0,6980-CDGFC
0,6980-IMXXE
0,6981-TDRFT
1,6982-SSHFK
0,6985-HAYWX
1,6986-IJDHX
0,6986-IXNDM
0,6988-CJEYV
1,6990-YNRIO
0,6993-YCOBK
0,6993-YGFJV
0,6994-FGRHH
0,6994-KERXL
0,6994-ORCWG
1,6996-KNSML
0,6997-UVGOX
0,6999-CHVCF
1,7000-WCEVQ
0,7005-CYUIL
0,7008-LZVOZ
0,7009-LGECI
0,7009-PCARS
0,7010-BRBUU
0,7010-ZMVBF
0,7011-CVEUC
0,7013-PSXHK
0,7014-ZZXAW
1,7016-BPGEU
0,7016-NVRIC
0,7017-VFHAY
0,7017-VFULY
0,7018-FPXHH
0,7018-WBJNK
0,7020-OZKXZ
0,7021-XSNYE
1,7024-OHCCK
0,7025-WCBNE
0,7026-YMSBE
1,7028-DVOIQ
1,7029-RPUAV
0,7030-FZTFM
0,7030-NJVDP
0,7032-LMBHI
0,7033-CLAMM
0,7036-TYDEC
0,7036-ZZKBD
0,7037-MTYVW
0,7044-YAACC
0,7047-FWEYA
0,7047-YXDMZ
0,7049-GKVZY
0,7054-ENNGU
1,7054-LGEQW
0,7055-HNEOJ
0,7055-JCGNI
1,7055-VKGDA
1,7056-IMHCC
0,7064-FRRSW
0,7064-JHXCE
1,7067-KSAZT
0,7072-MBHEV
0,7073-QETQY
1,7074-IEVOJ
0,7075-BNDVQ
0,7077-XJMET
0,7078-NVFAM
1,7079-QRCBC
0,7080-TNUWP
0,7083-MIOPC
1,7083-YNSKY
0,7088-FBAWU
1,7089-IVVAZ
0,7089-RKVSZ
0,7089-XXAYG
0,7094-MSZAO
0,7096-UCLNH
0,7096-ZNBZI
0,7100-FQPRV
0,7102-JJVTX
0,7103-IPXPJ
0,7103-ZGVNT
0,7105-BENQF
0,7105-MXJLL
0,7107-UBYKY
0,7108-DGVUU
0,7109-CQYUZ
0,7109-MFBYV
0,7110-BDTWG
0,7113-HIPFI
0,7114-AEOZE
0,7115-IRDHS
1,7120-RFMVS
0,7123-WQUHX
1,7124-UGSUR
0,7126-RBHSD
0,7128-GGCNO
0,7129-ACFOG
0,7129-AZJDE
0,7129-CAKJW
0,7130-CTCUS
1,7130-VTEWQ
0,7130-YXBRO
0,7131-ZQZNK
1,7133-VBDCG
0,7134-HBPBS
0,7134-MJPDY
0,7136-IHZJA
1,7136-RVDTZ
0,7137-NAXML
1,7137-RYLPP
0,7138-GIRSH
0,7139-JZFVG
1,7142-HVGBG
0,7143-BQIBA
0,7147-AYBAA
0,7148-XZPHA
0,7153-CHRBV
1,7153-OANIO
1,7156-MHUGY
0,7156-MXBJE
0,7157-SMCFK
0,7159-FVYPK
0,7159-NOKYQ
0,7161-DFHUF
0,7162-WPHPM
0,7168-HDQHG
0,7173-TETGO
0,7176-WIONM
0,7176-WRTNX
1,7180-PISOG
1,7181-BQYBV
0,7181-OQCUT
0,7188-CBBBA
0,7196-LIWRH
0,7197-VOJMM
1,7198-GLXTC
0,7203-OYKCT
0,7205-BAIAD
1,7206-GZCDC
0,7206-PQBBZ
1,7207-RMRDB
0,7208-PSIHR
1,7216-EWTRS
0,7216-KAOID
1,7218-HKQFK
0,7219-TLZHO
0,7225-CBZPL
0,7225-IILWY
1,7228-OMTPN
0,7228-PAQPD
0,7233-DRTRF
0,7233-IOQNP
0,7233-PAHHL
1,7234-FECYN
0,7234-KMNRQ
1,7235-NXZCP
1,7240-ETPTR
1,7240-FQLHE
0,7241-AJHFS
1,7242-QZLXF
0,7243-LCGGZ
0,7244-KXYZN
0,7244-QWYHG
0,7245-NIIWQ
0,7246-ZGQDF
0,7247-XOZPB
1,7248-VZQLC
1,7249-WBIYX
1,7250-EQKIY
0,7251-LJBQN
0,7251-XFOIL
0,7252-NTGSS
1,7254-IQWOZ
0,7255-SSFBC
0,7266-GSSJX
0,7267-FRMJW
0,7268-IGMFD
0,7269-JISCY
1,7270-BDIOA
0,7271-AJDTL
0,7272-QDCKA
1,7273-TEFQD
0,7274-CGTOD
1,7274-RTAPZ
0,7277-KAMWT
0,7277-OZCGZ
1,7279-BUYWN
0,7279-NMVJC
0,7284-ZZLOH
0,7285-KLOTR
0,7293-LSCDV
1,7294-TMAOP
1,7295-JOMMD
0,7296-PIXQY
0,7298-IZWLY
0,7299-GNVPL
0,7301-ABVAD
0,7302-ZHMHP
0,7305-ZWMAJ
0,7306-YDSOI
0,7310-EGVHZ
0,7311-MQJCH
1,7314-OXENN
1,7317-GGVPB
0,7318-EIVKO
0,7319-VENRZ
0,7319-ZNRTR
0,7321-KKSDU
0,7321-VGNKU
0,7321-ZNSLA
0,7322-OCWHC
0,7326-RIGQZ
0,7328-OWMOM
0,7328-ZJAJO
1,7330-WZLNC
0,7336-RLLRH
0,7337-CINUD
0,7338-ERIVA
0,7339-POGZN
1,7341-LXCAF
0,7343-EOBEU
0,7346-MEDWM
0,7349-ALMUX
0,7351-KYHQH
0,7351-MHQVU
0,7353-YOWFP
0,7354-OIJLX
0,7356-AYNJP
0,7356-IWLFW
1,7359-PTSXY
0,7359-WWYJV
0,7363-QTBIW
0,7365-BVCJH
0,7369-TRPFD
0,7375-WMVMT
1,7377-DMMRI
0,7379-FNIUJ
0,7382-DFJTU
1,7384-GHBPI
0,7389-KBFIT
0,7392-YYPYJ
1,7394-FKDNK
0,7394-LWLYN
0,7396-VJUZB
0,7398-HPYZQ
0,7398-LXGYX
0,7398-SKNQZ
0,7399-QHBJS
0,7401-JIXNM
0,7401-RUBNK
0,7402-EYFXX
0,7402-PWYJJ
0,7404-JLKQG
0,7407-SUJIZ
0,7408-OFWXJ
0,7409-JURKQ
1,7409-KIUTL
1,7410-KTVFV
0,7410-OIEDU
1,7410-YTJIK
0,7422-WNBTY
0,7426-GSWPO
0,7426-WEIJX
0,7427-AUFPY
0,7432-FFVAR
1,7434-SHXLS
0,7435-ZNUYY
0,7439-DKZTW
0,7442-YGZFK
0,7446-SFAOA
0,7446-YPODE
0,7449-HVPIV
0,7452-FOLON
0,7459-IMVYU
0,7460-ITWWP
0,7463-IFMQU
0,7465-ZZRVX
0,7469-LKBCI
0,7470-DYNOE
1,7470-MCQTK
0,7471-MQPOS
0,7471-WNSUF
0,7473-ZBDSN
1,7479-NITWS
0,7480-SPLEF
1,7481-ATQQS
0,7492-TAFJD
0,7493-GVFIO
1,7493-TPUWZ
1,7495-OOKFY
0,7501-VTYLJ
0,7502-BNYGS
0,7503-EPSZW
0,7503-MIOGA
1,7503-ZGUZJ
0,7504-UWHNB
0,7508-DQAKK
0,7508-KBIMB
1,7508-MYBOG
0,7508-SMHXL
1,7511-YMXVQ
0,7515-LODFU
0,7516-GMHUV
0,7519-JTWQH
0,7521-AFHAB
0,7521-YXVZY
0,7524-VRLPL
1,7526-BEZQB
0,7527-QNRUS
0,7529-ZDFXI
0,7531-GQHME
1,7534-BFESC
0,7537-RBWEA
1,7538-GWHML
1,7541-YLXCL
0,7542-CYDDM
1,7548-SEPYI
1,7549-MYGPK
1,7551-DACSP
1,7551-JOHTI
0,7552-KEYGT
0,7554-AKDQF
0,7554-NEWDD
0,7560-QJAVJ
0,7560-QRBXH
1,7562-GSUHK
0,7562-UXTPG
1,7563-BIUPC
0,7566-DSRLQ
0,7567-ECMCM
1,7568-PODML
0,7569-NMZYQ
0,7570-WELNY
1,7571-YXDAD
0,7572-KPVKK
0,7576-ASEJU
0,7576-JMYWV
1,7576-OYWBN
0,7577-SWIFR
0,7579-KKLOE
1,7580-UGXNC
0,7581-EBBOU
0,7586-ZATGZ
0,7587-AOVVU
0,7590-VHVEG
1,7593-JNWRU
1,7593-XFKDI
0,7594-LZNWR
1,7594-RQHXR
0,7595-EHCDL
1,7595-EUIVN
0,7596-IIWYC
0,7596-LDUXP
0,7596-ZYWBB
1,7598-UAASY
0,7599-NTMDP
0,7601-DHFWZ
0,7601-GNDYK
0,7601-WFVZV
0,7602-DBTOU
0,7602-MVRMB
1,7603-USHJS
0,7605-BDWDC
0,7605-SNLQG
0,7606-BPHHN
0,7607-QKKTJ
0,7608-RGIRO
0,7609-NRNCA
0,7609-YBPXG
0,7610-TVOPG
1,7613-LLQFO
1,7615-ESMYF
0,7617-EYGLW
1,7619-ODSGN
0,7619-PLRLP
0,7621-VPNET
0,7622-FWGEW
0,7622-NXQZR
0,7623-HKYRK
1,7623-TRNQN
1,7625-XCQRH
1,7627-JKIAZ
1,7632-MNYOY
0,7633-MVPUY
0,7634-HLQJR
0,7636-OWBPG
0,7636-PEPNS
0,7636-XUHWW
1,7638-QVMVY
0,7639-LIAYI
0,7639-OPLNG
1,7639-SUPCW
1,7641-EUYET
0,7641-TQFHN
0,7643-RCHXS
0,7647-GYYKX
0,7649-PHJVR
0,7649-SIJJF
1,7657-DYEPJ
1,7660-HDPJV
0,7663-CUXZB
1,7663-RGWBC
0,7663-YJHSN
0,7663-ZTEGJ
0,7665-NKLAV
1,7665-TOALD
0,7665-VIGUD
1,7666-WKRON
0,7668-XCFYV
0,7669-LCRSD
0,7670-ZBPOQ
0,7672-VFMXZ
0,7673-BQGKU
0,7673-LPRNY
0,7674-YTAFD
1,7675-OZCZG
0,7677-SJJJK
0,7682-AZNDK
1,7683-CBDKJ
0,7684-XSZIY
0,7690-KPNCU
0,7691-KGKGP
0,7691-XVTZH
1,7693-LCKZL
0,7695-PKLCZ
0,7696-AMHOD
0,7696-CFTAT
0,7698-YFGEZ
1,7703-ZEKEF
0,7706-YLMQA
0,7714-YXSMB
1,7716-YTYHG
0,7717-BICXI
0,7718-RXDGG
0,7718-UPSKJ
0,7721-DVEKZ
1,7721-JXEAW
0,7722-CVFXN
0,7722-VJRQD
0,7727-SHVZV
0,7729-JTEEC
0,7729-XBTWX
0,7730-CLDSV
1,7730-IUTDZ
1,7734-DBOAI
1,7739-LAXOG
0,7740-BTPUX
0,7746-AWNQW
0,7746-QYVCO
0,7748-UMTRK
1,7752-XUSCI
0,7758-UJWYS
1,7760-OYPDY
0,7762-ONLJY
1,7762-URZQH
0,7764-BDPEE
0,7765-LWVVH
0,7766-CLTIC
1,7767-UXAGJ
0,7771-CFQRQ
0,7771-ZONAT
1,7774-OJSXI
0,7777-UNYHB
0,7779-ORAEL
1,7780-OTDSO
0,7781-EWARA
0,7781-HVGMK
1,7786-WBJYI
0,7787-BNTZM
0,7789-HKSBS
0,7794-JASDG
0,7795-CFOCW
0,7797-EJMDP
0,7798-JVXYM
0,7799-DSEWS
0,7799-LGRDP
0,7801-CEDNV
0,7801-KICAO
0,7811-JIVPF
1,7812-FZHPE
0,7813-TKCVO
0,7813-ZGGAW
0,7814-LEEVE
0,7815-PDTHL
0,7816-VGHTO
1,7817-BOQPW
0,7817-OMJNA
0,7820-ZYGNY
0,7823-JSOAG
0,7824-PANSQ
1,7825-ECJRF
1,7825-GKXMW
0,7826-VVKWT
1,7831-QGOXH
0,7833-PKIHD
0,7838-LAZFO
0,7839-NUIAA
1,7839-QRKXN
1,7841-TZDMQ
1,7845-URHJN
0,7850-VWJUU
1,7851-FLGGQ
1,7851-WZEKY
0,7852-LECYP
1,7853-GVUDZ
0,7853-OETYL
1,7854-EDSSA
1,7854-EKTJL
0,7855-DIWPO
0,7856-GANIL
0,7858-GTZSP
0,7860-UXCRM
0,7868-BGSZA
0,7868-TMWMZ
0,7869-ZYDST
0,7872-BAAZR
0,7872-RDDLZ
0,7876-AEHIG
0,7876-BEUTG
0,7876-DNYAP
0,7878-JGDKK
0,7878-RTCZG
0,7879-CGSFV
0,7880-XSOJX
1,7881-EVUAD
1,7881-INRLC
0,7883-ROJOC
1,7890-VYYWG
1,7892-POOKP
1,7893-IXHRQ
0,7898-PDWQE
0,7901-HXJVA
0,7901-IIDQV
0,7901-TBKJX
1,7903-CMPEY
0,7905-NJMXS
0,7905-TVXTA
1,7908-QCBCA
0,7909-FIOIY
0,7916-VCCPB
0,7919-ZODZZ
0,7921-BEPCI
0,7921-LMDFQ
0,7923-IYJWY
0,7924-GJZFI
0,7925-PNRGI
1,7927-AUXBZ
0,7928-VJYAB
0,7929-DMBCV
1,7931-PXHFC
1,7932-WPTDS
1,7938-OUHIO
0,7941-RCJOW
1,7943-RQCHR
0,7945-HLKEA
0,7950-XWOVN
1,7951-QKZPL
0,7954-MLBUN
0,7956-XQWGU
1,7957-RYHQD
1,7963-GQRMY
0,7963-SHNDT
0,7964-VEXDG
0,7964-ZRKKG
0,7966-YOTQW
0,7968-QUXNS
1,7969-AULMZ
0,7969-FFOWG
0,7971-HLVXI
0,7973-DZRKH
0,7975-JMZNT
0,7976-CICYS
0,7978-DKUQH
0,7980-MHFLQ
0,7982-VCELR
0,7989-AWGEH
1,7989-CHGTL
0,7989-VCQOH
0,7993-NQLJE
0,7994-XIRTR
0,7995-ZHHNZ
0,7996-MHXLW
0,7997-EASSD
0,7998-WNZEM
0,7998-ZLXWN
0,8003-EWNDZ
0,8006-PYCSW
0,8007-YYPWD
0,8008-OTEZX
0,8012-SOUDQ
0,8015-IHCGW
0,8016-NCFVO
0,8016-ZMGMO
1,8017-LXHFA
0,8017-UVSZU
1,8019-ENHXU
1,8020-BWHYL
0,8022-BECSI
0,8024-XNAFQ
0,8028-PNXHQ
0,8029-XYPWT
0,8033-ATFAS
0,8033-VCZGH
0,8034-RYTVV
1,8035-BUYVG
0,8035-PWSEV
0,8039-ACLPL
0,8039-EQPIM
0,8040-MNRTF
0,8041-TMEID
0,8042-RNLKO
0,8043-PNYSD
0,8044-BGWPI
0,8046-DNVTL
0,8048-DSDFQ
0,8049-WJCLQ
0,8050-DVOJX
0,8050-WYBND
0,8050-XGRVL
1,8053-WWDRO
1,8058-INTPH
1,8058-JMEQO
0,8059-UDZFY
0,8060-HIWJJ
1,8062-YBDOE
0,8064-RAVOH
0,8065-BVEPF
0,8065-QBYTO
1,8065-YKXKD
1,8066-POXGX
0,8067-NIOYM
0,8069-RHUXK
0,8069-YQQAJ
0,8070-AAWZP
0,8071-SBTRN
1,8073-IJDCM
0,8075-GXIUB
0,8076-FEZKJ
1,8079-XRJRS
1,8080-DDEMJ
0,8080-POTJR
0,8082-GHXOP
1,8083-YTZES
0,8085-MSNLK
0,8087-LGYHQ
0,8089-UZWLX
0,8091-TTVAX
0,8092-NLTGF
0,8095-WANWK
0,8096-LOIST
0,8097-OMULG
0,8097-VBQTZ
0,8098-TDCBU
0,8100-PNJMH
0,8104-OSKWT
0,8106-GWQOK
0,8107-KNCIM
0,8107-RZLNV
0,8108-UXRQN
0,8109-YUOHE
1,8111-RKSPX
1,8111-SLLHI
1,8118-LSUEL
0,8118-TJAFG
0,8120-JDCAM
0,8124-NZVGJ
0,8125-QPFJD
1,8128-YVJRG
0,8129-GMVGI
0,8132-YPVBX
0,8138-EALND
0,8143-ETQTI
0,8144-DGHXP
0,8146-QQKZH
0,8148-BPLZQ
0,8149-AIQCG
1,8149-RSOUN
1,8155-IBNHG
0,8160-HOWOX
0,8164-OCKUJ
0,8165-CBKXO
0,8165-ZJRNM
0,8166-ORCHU
1,8166-ZZTFS
0,8167-GJLRN
1,8168-UQWWF
0,8173-RXAYP
0,8174-TBVCF
0,8180-AKMJV
0,8181-YHCMF
1,8182-PNAGI
1,8183-ONMXC
0,8184-WMOFI
1,8185-UPYBR
0,8189-HBVRW
0,8190-ZTQFB
0,8191-XWSZG
0,8194-PEEBY
0,8197-BFWVU
0,8198-RKSZG
1,8199-ZLLSA
0,8200-KLNYW
0,8200-LGKSR
0,8201-AAXCB
0,8203-XJZRC
0,8204-YJCLA
0,8205-MQUGY
1,8205-OTCHB
0,8205-VSLRB
0,8207-DMRVL
0,8207-VVMYB
0,8208-EUMTE
0,8212-CRQXP
0,8212-DJRCH
0,8216-AZUUZ
0,8217-QYOHV
0,8219-VYBVI
0,8220-OCUFY
0,8221-HVAYI
0,8224-DWCKX
0,8224-KDLKN
0,8224-UAXBZ
0,8226-BXGES
0,8229-BUJHX
0,8229-MYEJZ
1,8229-TNIQA
0,8231-BSWXX
0,8232-CTLKO
0,8232-UTFOZ
0,8234-GSZYK
0,8241-JUIQO
0,8242-JSVBO
0,8242-PDSGJ
1,8245-UMPYT
0,8246-SHFGA
0,8249-THVEC
1,8257-RZAHR
1,8258-GSTJK
0,8259-NFJTV
0,8261-GWDBQ
0,8262-COGGB
0,8263-OKETD
0,8265-HKSOW
0,8266-VBFQL
1,8267-ZNYVZ
0,8268-YDIXR
0,8270-RKSAP
0,8272-ONJLV
1,8280-MQRQN
0,8285-ABVLB
0,8286-AFUYI
0,8292-FRFZQ
0,8292-ITGYJ
1,8292-TYSPY
0,8294-UIMBA
0,8295-FHIVV
1,8305-VHZBZ
0,8309-IEYJD
0,8309-PPCED
0,8313-AFGBW
0,8313-KTIHG
0,8313-NDOIA
0,8314-DPQHL
0,8314-HTWVE
0,8317-BVKSO
0,8319-QBEHW
0,8325-QRPZR
0,8327-WKMIE
0,8329-UTMVM
0,8331-ZXFOE
0,8332-OSJDW
0,8336-TAVKX
0,8338-QIUNR
0,8344-WFMFH
0,8345-MVDYC
0,8347-GDTMP
1,8348-HFYIV
0,8348-JLBUG
0,8350-NYMVI
1,8357-EQXFO
0,8361-LBRDI
1,8361-LTMKD
1,8364-TRMMK
1,8372-JUXUI
0,8374-UULRV
1,8374-XGEJJ
1,8375-DKEBR
0,8378-LKJAF
0,8380-MQINP
1,8380-PEFPE
0,8383-SGHJU
0,8384-FZBJK
1,8387-MOJJT
0,8388-DMKAE
0,8388-FYNPZ
0,8390-FESFV
1,8393-DLHGA
0,8395-ETZKQ
1,8397-MVTAZ
0,8398-TBIYD
1,8399-YNDCH
0,8400-WZICQ
0,8401-EMUWF
0,8402-OOOHJ
0,8404-FYDIB
0,8404-GFGCZ
0,8404-VIOMB
0,8404-VLQFB
0,8405-IGQFX
0,8406-LNMHF
0,8409-WQJUX
0,8413-YNHNV
1,8417-FMLZI
0,8417-GSODA
1,8429-XIBUM
0,8430-TWCBX
1,8433-WXGNA
0,8434-PNQZX
0,8434-VGEQQ
0,8439-LTUGF
0,8441-SHIPE
1,8443-WVPSS
1,8444-WRIDW
1,8450-JOVAH
0,8450-LUGUK
0,8450-UYIBU
0,8454-AATJP
0,8456-QDAVC
0,8457-XIGKN
0,8464-EETCQ
0,8465-SBRXP
0,8466-PZBLH
0,8467-WYNSR
0,8468-EHYJA
0,8468-FZTOE
0,8469-SNFFH
1,8473-VUVJN
0,8474-UMLNT
0,8480-PPONV
1,8481-YYXWG
1,8485-GJCDN
0,8486-AYEQH
0,8495-LJDFO
0,8495-PRWFH
0,8496-DMZUK
0,8498-XXGWA
0,8499-BRXTD
1,8510-AWCXC
0,8510-TMWYB
0,8512-WIWYV
0,8513-OLYGY
0,8514-VZHEB
1,8519-IMDHU
1,8519-QJGJD
0,8532-UEFWH
0,8535-SFUTN
0,8540-ZQGEA
0,8541-QVFKM
0,8543-MSDMF
0,8544-GOQSH
0,8544-JNBOX
0,8547-NSBBO
0,8548-AWOFC
0,8550-XSXUQ
0,8559-WNQZS
0,8561-NMTBD
0,8562-GHPPI
1,8563-IIOXK
0,8563-OYMQY
0,8564-LDKFL
1,8565-CLBZW
0,8565-HBFNN
0,8565-WUXZU
0,8566-YPRGL
0,8570-KLJYJ
0,8571-ZCMCX
0,8573-JGCZW
0,8577-QSOCG
1,8580-QVLOC
0,8582-KRHPJ
0,8584-KMVXD
0,8587-XYZSF
0,8590-OHDIW
0,8590-YFFQO
0,8592-PLTMQ
1,8593-WHYHV
0,8595-SIZNC
0,8597-CTXVJ
0,8597-CWYHH
1,8601-QACRS
1,8603-IJWDN
0,8605-ITULD
0,8606-CIQUL
0,8608-OZTLB
1,8610-WFCJF
0,8610-ZIKJJ
1,8614-VGMMV
0,8617-ENBDS
0,8619-IJNDK
0,8620-RJPZN
0,8622-ZLFKO
0,8623-ULFNQ
1,8624-GIOUT
1,8625-AZYZY
0,8626-XHBIE
1,8627-EHGIP
0,8627-ZYGSZ
0,8628-MFKAX
0,8630-FJLIB
0,8630-QSGXK
1,8631-NBHFZ
0,8631-WUXGY
0,8631-XVRZL
1,8634-CILSZ
1,8634-MPHTR
1,8637-XJIVR
1,8640-SDGKB
1,8642-GVWRF
1,8644-XLFBW
0,8644-XYTSV
0,8645-KOMJQ
0,8645-KWHJO
0,8648-PFRMP
1,8650-RHRKE
1,8651-ENBZX
0,8652-YHIYU
0,8654-DHAOW
0,8659-HDIYE
0,8659-IOOPU
0,8660-BUETV
0,8661-BOYNW
0,8663-UPDGF
1,8665-UTDHZ
0,8668-KNZTI
0,8670-MEFCP
0,8671-KKKOS
0,8672-OAUPW
0,8676-OOQEJ
1,8676-TRMJS
0,8677-HDZEE
0,8680-CGLTP
0,8681-ICONS
1,8685-WHQPW
0,8687-BAFGU
0,8690-ZVLCL
0,8695-ARGXZ
0,8695-WDYEA
1,8696-JKZNU
1,8699-ASUFO
0,8701-DGLVH
0,8706-HRADD
0,8707-RMEZH
1,8708-XPXHZ
0,8709-KRDVL
0,8710-YGLWG
0,8711-LOBKY
0,8714-CTZJW
0,8715-KKTFG
1,8718-PTMEZ
0,8720-RQSBJ
1,8722-NGNBH
0,8722-PRFDV
0,8725-JEDFD
0,8727-JQFHV
0,8727-XDPUD
0,8734-DKSTZ
0,8734-FNWVH
0,8735-DCXNF
0,8735-IJJEG
0,8735-NBLWT
0,8735-SDUFN
0,8739-QOTTN
1,8739-WWKDU
1,8740-CRYFY
1,8740-XLHDR
0,8745-PVESG
0,8746-BFOAJ
0,8746-OQQRW
0,8747-UDCOI
0,8748-HFWBO
0,8749-CLJXC
1,8749-JMNKX
0,8749-TZYEC
0,8750-QWZAJ
0,8751-EDEKA
0,8752-GHJFU
0,8752-IMQOS
1,8752-STIVR
0,8755-IWJHN
0,8755-OGKNA
0,8756-RDDLT
0,8757-TFHHJ
0,8760-ZRHKE
1,8761-NSOBC
0,8763-KIAFH
0,8766-PAFNE
0,8769-KKTPH
1,8773-HHUOZ
0,8774-GSBUN
1,8775-CEBBJ
1,8775-LHDJH
0,8777-MBMTS
1,8779-QRDMV
1,8780-IXSTS
0,8780-RSYYU
0,8782-LKFPK
0,8782-NUUOL
0,8785-CJSHH
1,8785-EPNCG
0,8788-DOXSU
0,8792-AOROI
0,8799-OXZMD
0,8800-JOOCF
0,8800-ZKRFW
1,8802-UNOJF
0,8805-JNRAZ
1,8806-EAGWC
0,8807-ARQET
0,8807-OPMBM
1,8808-ELEHO
1,8809-RIHDD
0,8809-XKHMD
0,8812-ZRHFP
0,8815-LMFLX
1,8816-VXNZD
0,8818-DOPVL
1,8818-XYFCQ
0,8819-IMISP
0,8819-WFGGJ
0,8819-ZBYNA
1,8821-XNHVZ
0,8822-KNBHV
1,8824-RWFXJ
1,8837-VVWLQ
0,8838-GPHZP
1,8844-TONUD
0,8845-LWKGE
0,8847-GEOOQ
0,8849-PRIQJ
0,8851-RAGOV
0,8853-TZDGH
1,8854-CCVSQ
0,8859-AXJZP
0,8859-DZTGQ
0,8859-YSTWS
1,8861-HGGKB
0,8865-TNMNX
0,8868-GAGIO
1,8868-WOZGU
1,8869-TORSS
0,8871-JLMHM
0,8873-GLDMH
0,8874-EJNSR
0,8875-AKBYH
1,8878-HMWBV
0,8878-RYUKI
0,8879-XUAHX
0,8879-ZKJOF
0,8882-TLVRW
0,8883-ANODQ
1,8884-ADFVN
0,8884-FEEWR
0,8884-MRNSU
0,8885-QSQBX
0,8887-IPQNC
0,8894-JVDCV
0,8896-BQTTI
0,8896-RAZCR
0,8898-KASCD
1,8901-HJXTF
0,8901-UPRHR
0,8902-ZEOVF
0,8903-WMRNW
0,8903-XEBGX
0,8904-OPDCK
0,8905-IAZPF
0,8908-NMQTX
0,8908-SLFCJ
0,8910-LEDAG
1,8914-RBTSB
0,8917-FAEMR
0,8917-SZTTJ
1,8922-LIEGH
0,8922-NPKBJ
0,8929-KSWIH
0,8930-XOTDP
1,8931-GJJIQ
0,8932-CZHRQ
1,8937-RDTHP
1,8938-UMKPI
0,8942-DBMHZ
1,8943-URTMR
0,8944-AILEF
1,8945-GRKHX
1,8945-MUQUF
0,8946-BFWSG
0,8947-YRTDV
1,8949-JTMAY
0,8952-WCVCD
0,8957-THMOA
0,8958-JPTRR
0,8963-JLGJT
