Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,CLTV,Partner,Tenure,Monthly Charges,Country_United States,State_California,Quarter_Q3,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Lat,Long,SeniorCitizen_Dependents,Tenure_Age_Ratio,AvgMonthlyGB_StreamServices,MonthlyCharge_TotalCharges_Ratio,AvgMonthlyGB_Tenure,Total_Services_Used,Streaming_Services_Count,Internet_Phone_Bundle,Tenure_in_Years,Digital_Payments,Traditional_Payments,Monthly_Charges_Scaled,Revenue_Cluster_Low,Revenue_Cluster_Medium,Revenue_Cluster_High,Refund_to_Charges_Ratio,Extra_Data_Usage_Cost_Proportion,Lifetime_Value_per_Month,Monthly_Charges_18.25-35.5,Monthly_Charges_35.51-70.35,Monthly_Charges_70.36-89.85,Monthly_Charges_89.86-118.75,Lifetime_Value_43-85.918,Lifetime_Value_85.919-137.263,Lifetime_Value_137.264-460.95,Lifetime_Value_460.951-5996,Customer ID
1,0,78,0,1,1,0,0,519,95454,39.806141,-123.531098,1,2,71,1,12.26,0,1,3,1,1,1,1,1,0,0,1,1,99.4,7168.25,0.0,0,870.46,8038.71,3,4964,1,71,99.4,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,39.806141,-123.531098,0,0.9102564102564102,3,0.0138667038677501,213,7,1,1,5.916666666666667,1,0,1192,0,0,1,0.0,0.0,69,0,0,0,1,1,0,0,0,7005-CYUIL
1,1,59,0,0,1,1,3,765,93256,35.957019,-119.330928,1,5,66,1,38.55,1,0,0,0,0,0,0,0,0,0,0,1,25.3,1672.35,0.0,0,2544.2999999999997,4216.65,5,5617,1,66,25.3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,35.957019,-119.330928,0,1.11864406779661,0,0.0151284121146889,0,2,0,0,5.5,1,0,303,0,1,0,0.0,0.0,85,1,0,0,0,1,0,0,0,7008-LZVOZ
1,0,24,1,0,0,0,0,1064,91361,34.130992,-118.894673,0,0,4,1,22.07,0,1,41,1,0,0,0,0,0,0,1,1,50.55,235.65,0.0,0,88.28,323.93,4,4164,0,4,50.55,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,34.130992,-118.894673,0,0.1666666666666666,0,0.2145130490133672,164,4,0,1,0.3333333333333333,1,0,606,1,0,0,0.0,0.0,1041,0,1,0,0,0,0,0,1,7009-LGECI
1,1,53,0,0,0,1,2,957,95215,37.946282,-121.139499,0,0,55,1,39.29,0,0,0,0,0,0,0,0,0,0,0,0,19.1,1001.5,0.0,0,2160.95,3162.45,5,4391,0,55,19.1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,37.946282,-121.139499,0,1.0377358490566038,0,0.019071392910634,0,1,0,0,4.583333333333333,1,0,229,0,1,0,0.0,0.0,79,1,0,0,0,1,0,0,0,7009-PCARS
1,1,48,0,0,1,1,1,1094,91364,34.153733,-118.593408,0,0,72,1,19.64,1,0,0,0,0,0,0,0,0,0,0,0,24.1,1734.65,0.0,0,1414.08,3148.73,4,4264,1,72,24.1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,34.153733,-118.593408,0,1.5,0,0.0138932925950479,0,1,0,0,6.0,1,0,289,0,1,0,0.0,0.0,59,1,0,0,0,1,0,0,0,7010-BRBUU
1,0,39,0,0,1,1,2,993,92274,33.53604,-116.119222,1,8,18,1,14.6,0,0,0,0,0,0,0,0,0,0,0,0,20.45,357.0,0.0,0,262.8,619.8,4,2047,1,18,20.45,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,33.53604,-116.119222,0,0.4615384615384615,0,0.0572829131652661,0,1,0,0,1.5,1,0,245,1,0,0,0.0,0.0,113,1,0,0,0,0,1,0,0,7010-ZMVBF
1,1,51,0,0,1,0,0,190,91911,32.607964,-117.059459,1,7,25,1,3.81,0,1,8,0,0,0,1,1,1,1,1,1,95.7,2338.35,0.0,0,95.25,2433.6,5,4535,1,25,95.7,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,32.607964,-117.059459,0,0.4901960784313725,24,0.0409262941817948,200,7,3,1,2.0833333333333335,1,0,1148,0,1,0,0.0,0.0,181,0,0,0,1,0,0,1,0,7011-CVEUC
1,0,41,0,0,0,0,0,501,94938,38.021772,-122.691744,0,0,40,1,33.83,1,1,19,0,0,1,1,1,1,1,1,1,80.75,3208.65,0.0,0,1353.1999999999998,4561.85,4,2047,0,40,80.75,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,38.021772,-122.691744,0,0.975609756097561,57,0.0251663472176772,760,8,3,1,3.3333333333333335,1,0,969,0,1,0,0.0,0.0,51,0,0,1,0,1,0,0,0,7013-PSXHK
1,0,30,0,0,1,0,0,627,91763,34.072121,-117.698319,1,1,71,1,8.21,1,0,0,0,0,0,0,0,0,0,0,1,24.25,1732.95,0.0,0,582.9100000000001,2315.86,5,5409,1,71,24.25,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,34.072121,-117.698319,0,2.3666666666666667,0,0.0139934793271588,0,2,0,0,5.916666666666667,1,0,291,0,1,0,0.0,0.0,76,1,0,0,0,1,0,0,0,7014-ZZXAW
1,0,53,0,0,0,0,0,277,96025,41.212695,-122.392067,0,0,29,0,0.0,0,1,22,0,0,0,0,0,0,0,1,1,25.1,712.85,0.0,0,0.0,712.85,1,2796,0,29,25.1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,41.212695,-122.392067,0,0.5471698113207547,0,0.0352107736550466,638,2,0,0,2.4166666666666665,1,0,301,0,1,0,0.0,0.0,96,1,0,0,0,0,1,0,0,7016-BPGEU
1,1,73,0,1,1,0,0,189,93925,36.596271,-121.442274,1,10,29,1,32.03,0,1,16,1,0,1,0,0,1,1,1,0,90.1,2656.7,0.0,0,928.87,3585.5699999999997,3,3553,1,29,90.1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,36.596271,-121.442274,0,0.3972602739726027,32,0.033914254526292,464,6,2,1,2.4166666666666665,1,0,1081,0,1,0,0.0,0.0,122,0,0,0,1,0,1,0,0,7016-NVRIC
1,0,42,0,0,1,1,1,369,91740,34.119363,-117.855059,1,3,61,1,20.01,1,1,12,1,1,1,1,1,1,1,1,0,115.1,7008.15,0.0,0,1220.61,8228.76,3,6090,1,61,115.1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,34.119363,-117.855059,0,1.4523809523809523,36,0.0164237352225623,732,8,3,1,5.083333333333333,1,0,1381,0,0,1,0.0,0.0,99,0,0,0,1,0,1,0,0,7017-VFHAY
1,0,38,0,0,1,0,0,182,91311,34.294142,-118.603883,1,9,2,1,32.86,0,0,0,0,0,0,0,0,0,0,0,0,20.1,43.15,0.0,0,65.72,108.87,3,4158,1,2,20.1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,34.294142,-118.603883,0,0.0526315789473684,0,0.4658169177288528,0,1,0,0,0.1666666666666666,1,0,241,1,0,0,0.0,0.0,2079,1,0,0,0,0,0,0,1,7017-VFULY
1,1,45,0,0,1,1,2,137,96014,41.388397,-122.794636,1,1,56,1,22.74,0,1,13,1,1,1,0,0,0,0,1,1,59.8,3457.45,35.01,0,1273.4399999999998,4695.879999999999,3,4964,1,56,59.8,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,41.388397,-122.794636,0,1.2444444444444445,0,0.0172959840344762,728,5,0,1,4.666666666666667,1,0,717,0,1,0,0.0101259598837293,0.0,88,0,1,0,0,0,1,0,0,7018-FPXHH
1,1,55,0,0,0,1,3,856,91340,34.286131,-118.435969,0,0,13,1,31.93,0,1,22,0,0,0,0,1,0,0,0,1,78.3,1033.95,0.0,150,415.09,1599.04,3,5566,0,13,78.3,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,34.286131,-118.435969,0,0.2363636363636363,22,0.0757290004352241,286,3,1,1,1.0833333333333333,1,0,939,0,1,0,0.0,0.1450747134774409,428,0,0,1,0,0,0,1,0,7018-WBJNK
1,0,65,0,1,0,0,0,1042,92084,33.22784,-117.200024,0,0,9,1,24.96,0,1,9,0,0,1,0,0,0,0,1,0,75.5,637.4,0.0,0,224.64,862.04,3,3021,0,9,75.5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,33.22784,-117.200024,0,0.1384615384615384,0,0.1184499529337935,81,3,0,1,0.75,1,0,906,0,1,0,0.0,0.0,335,0,0,1,0,0,0,1,0,7020-OZKXZ
1,1,46,0,0,1,1,2,513,93535,34.712708,-117.889656,1,4,7,0,0.0,0,1,28,1,0,1,1,0,1,1,1,0,49.65,305.55,0.0,0,0.0,305.55,3,2750,1,7,49.65,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,34.712708,-117.889656,0,0.1521739130434782,56,0.1624938635247913,196,6,2,0,0.5833333333333334,1,0,595,1,0,0,0.0,0.0,392,0,1,0,0,0,0,1,0,7021-XSNYE
1,0,77,0,1,0,0,0,915,95681,38.984756,-121.345074,0,0,2,1,19.27,1,1,18,0,0,0,0,1,1,0,1,1,93.85,170.85,0.0,0,38.54,209.39,3,4193,0,2,93.85,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,38.984756,-121.345074,0,0.0259740259740259,36,0.5493122622183202,36,5,2,1,0.1666666666666666,1,0,1126,1,0,0,0.0,0.0,2096,0,0,0,1,0,0,0,1,7024-OHCCK
1,1,74,0,1,0,0,0,883,92705,33.766004,-117.786763,0,0,47,1,14.78,1,1,10,0,1,0,1,0,0,0,1,0,59.6,2754.0,0.0,0,694.66,3448.66,3,3155,0,47,59.6,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,33.766004,-117.786763,0,0.6351351351351351,0,0.0216412490922294,470,3,0,1,3.9166666666666665,1,0,715,0,1,0,0.0,0.0,67,0,1,0,0,1,0,0,0,7025-WCBNE
1,1,62,0,0,0,0,0,74,94704,37.871416,-122.246597,0,0,30,1,24.57,0,0,0,0,0,0,0,0,0,0,0,0,19.7,625.05,0.0,0,737.1,1362.15,4,3302,0,30,19.7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,37.871416,-122.246597,0,0.4838709677419355,0,0.0315174786017118,0,1,0,0,2.5,0,1,236,0,1,0,0.0,0.0,110,1,0,0,0,0,1,0,0,7026-YMSBE
1,1,71,0,1,0,0,0,88,94512,38.140719,-121.838298,0,0,35,1,20.83,1,1,19,0,0,1,0,1,1,0,0,1,99.05,3395.8,0.0,120,729.05,4244.85,1,2074,0,35,99.05,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,38.140719,-121.838298,0,0.4929577464788732,38,0.0291683844749396,665,5,2,1,2.9166666666666665,1,0,1188,0,1,0,0.0,0.0353377701867012,59,0,0,0,1,1,0,0,0,7028-DVOIQ
1,1,74,0,1,1,0,0,556,95030,37.222842,-121.988727,1,1,17,1,28.18,1,1,16,0,0,1,0,1,1,0,1,1,100.45,1622.45,0.0,0,479.06,2101.51,3,5508,1,17,100.45,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,37.222842,-121.988727,0,0.2297297297297297,32,0.061912539677648,272,6,2,1,1.4166666666666667,1,0,1205,0,1,0,0.0,0.0,324,0,0,0,1,0,0,1,0,7029-RPUAV
1,1,31,0,0,1,1,1,375,93926,36.52588,-121.396719,1,5,72,1,45.32,1,1,11,0,1,1,1,1,1,1,0,0,110.9,7922.75,0.0,130,3263.04,11315.79,4,6444,1,72,110.9,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,36.52588,-121.396719,0,2.3225806451612905,33,0.0139976649521946,792,6,3,1,6.0,1,0,1330,0,0,1,0.0,0.0164084440377394,89,0,0,0,1,0,1,0,0,7030-FZTFM
1,1,36,0,0,1,0,0,877,94964,37.942551,-122.491642,1,2,24,1,10.23,0,1,8,1,0,0,1,0,1,1,1,1,89.25,2210.2,0.0,0,245.52,2455.72,3,5436,1,24,89.25,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,37.942551,-122.491642,0,0.6666666666666666,16,0.0403809609990046,192,7,2,1,2.0,1,0,1071,0,1,0,0.0,0.0,226,0,0,1,0,0,0,1,0,7030-NJVDP
1,0,42,0,0,0,0,0,94,92225,33.674583,-114.71612,0,0,37,1,37.18,1,1,9,1,0,0,0,1,0,0,1,0,64.65,2347.85,0.0,0,1375.66,3723.51,3,5255,0,37,64.65,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,33.674583,-114.71612,0,0.8809523809523809,9,0.0275358306535766,333,4,1,1,3.0833333333333335,1,0,775,0,1,0,0.0,0.0,142,0,1,0,0,0,0,1,0,7032-LMBHI
1,0,60,0,0,1,1,2,934,95568,41.444606,-123.471895,1,6,48,1,18.64,0,0,0,0,0,0,0,0,0,0,0,0,20.2,1027.25,0.0,0,894.72,1921.97,5,3828,1,48,20.2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,41.444606,-123.471895,0,0.8,0,0.0196641518617668,0,1,0,0,4.0,1,0,242,0,1,0,0.0,0.0,79,1,0,0,0,1,0,0,0,7033-CLAMM
1,0,44,0,0,0,0,0,853,92673,33.4725,-117.584273,0,0,69,1,1.85,1,1,13,0,0,1,1,1,1,1,1,0,104.0,7028.5,0.0,0,127.65,7156.15,5,5902,0,69,104.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,33.4725,-117.584273,0,1.568181818181818,39,0.0147968983424628,897,7,3,1,5.75,1,0,1248,0,0,1,0.0,0.0,85,0,0,0,1,1,0,0,0,7036-TYDEC
1,1,56,0,0,1,0,0,529,95648,38.922812,-121.312005,1,7,31,1,25.3,0,1,28,0,0,1,1,0,1,1,1,1,66.4,2019.8,0.0,0,784.3000000000001,2804.1,4,3282,1,31,66.4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,38.922812,-121.312005,0,0.5535714285714286,56,0.0328745420338647,868,7,2,1,2.5833333333333335,1,0,796,0,1,0,0.0,0.0,105,0,1,0,0,0,1,0,0,7036-ZZKBD
1,1,26,1,0,1,1,2,863,95133,37.371862,-121.860349,1,6,38,1,17.52,1,1,59,1,0,1,1,1,1,1,1,1,85.4,3297.0,0.0,0,665.76,3962.76,4,5292,1,38,85.4,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,37.371862,-121.860349,0,1.4615384615384617,177,0.0259023354564755,2242,9,3,1,3.1666666666666665,1,0,1024,0,1,0,0.0,0.0,139,0,0,1,0,0,0,1,0,7037-MTYVW
1,1,70,0,1,1,0,0,653,94559,38.232389,-122.324944,1,5,4,1,6.03,0,1,8,0,0,0,0,0,0,0,1,1,70.2,280.35,30.75,0,24.12,273.72,5,4444,1,4,70.2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,38.232389,-122.324944,0,0.0571428571428571,0,0.2504012841091492,32,3,0,1,0.3333333333333333,1,0,842,1,0,0,0.1096843231674692,0.0,1111,0,1,0,0,0,0,0,1,7044-YAACC
1,0,41,0,0,1,0,0,876,90731,33.736387,-118.284363,1,3,46,1,33.22,1,1,29,0,1,0,1,1,1,1,0,1,103.15,4594.65,0.0,130,1528.12,6252.7699999999995,3,3517,1,46,103.15,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,33.736387,-118.284363,0,1.1219512195121952,87,0.0224500233967766,1334,6,3,1,3.8333333333333335,1,0,1237,0,0,1,0.0,0.0282937764574015,76,0,0,0,1,1,0,0,0,7047-FWEYA
1,1,59,0,0,0,0,0,1028,94591,38.105733,-122.186338,0,0,21,1,34.39,0,0,0,0,0,0,0,0,0,0,0,0,20.0,417.7,0.0,0,722.19,1139.89,3,2366,0,21,20.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,38.105733,-122.186338,0,0.3559322033898305,0,0.0478812544888676,0,1,0,0,1.75,1,0,240,0,1,0,0.0,0.0,112,1,0,0,0,0,1,0,0,7047-YXDMZ
1,0,45,0,0,0,0,0,74,94702,37.866009,-122.286228,0,0,17,1,12.69,0,1,22,1,1,0,1,1,1,1,1,0,79.85,1387.35,0.0,0,215.73,1603.08,3,5574,0,17,79.85,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,37.866009,-122.286228,0,0.3777777777777777,66,0.057555771795149,374,7,3,1,1.4166666666666667,1,0,958,0,1,0,0.0,0.0,327,0,0,1,0,0,0,1,0,7049-GKVZY
1,0,19,1,0,1,0,0,72,94510,38.113533,-122.11926,1,4,9,1,12.59,0,1,76,0,1,0,0,0,0,0,1,0,50.85,466.6,0.0,0,113.31,579.9100000000001,4,4623,1,9,50.85,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,38.113533,-122.11926,0,0.4736842105263157,0,0.1089798542648949,684,2,0,1,0.75,1,0,610,0,1,0,0.0,0.0,513,0,1,0,0,0,0,0,1,7054-ENNGU
1,0,23,1,0,0,0,0,150,91351,34.422519,-118.420717,0,0,1,1,5.12,0,1,30,0,0,0,0,0,0,1,1,0,45.95,45.95,0.0,0,5.12,51.07,2,4888,0,1,45.95,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,34.422519,-118.420717,0,0.0434782608695652,30,1.0,30,3,1,1,0.0833333333333333,1,0,551,1,0,0,0.0,0.0,4888,0,1,0,0,0,0,0,1,7054-LGEQW
1,1,34,0,0,1,0,0,289,95762,38.684437,-121.055634,1,2,3,1,4.19,0,1,6,0,0,1,1,0,0,0,1,1,55.8,154.55,0.0,0,12.57,167.12,4,2662,1,3,55.8,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,38.684437,-121.055634,0,0.088235294117647,0,0.3610482044645745,18,5,0,1,0.25,0,1,669,1,0,0,0.0,0.0,887,0,1,0,0,0,0,0,1,7055-HNEOJ
1,0,60,0,0,0,0,0,640,94038,37.515556,-122.502311,0,0,70,1,44.57,1,1,26,1,1,1,1,1,1,1,1,1,111.95,7795.95,0.0,0,3119.9,10915.85,4,4182,0,70,111.95,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,37.515556,-122.502311,0,1.1666666666666667,78,0.0143600202669334,1820,9,3,1,5.833333333333333,1,0,1343,0,0,1,0.0,0.0,59,0,0,0,1,1,0,0,0,7055-JCGNI
1,1,31,0,0,0,0,0,193,95612,38.384648,-121.578701,0,0,54,1,49.98,0,1,26,1,1,0,1,1,1,1,1,1,105.4,5643.4,0.0,0,2698.9199999999996,8342.32,1,4406,0,54,105.4,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,38.384648,-121.578701,0,1.7419354838709675,78,0.0186766842683488,1404,8,3,1,4.5,1,0,1264,0,0,1,0.0,0.0,81,0,0,0,1,1,0,0,0,7055-VKGDA
1,1,69,0,1,1,0,0,1002,90501,33.833699,-118.314387,1,1,53,1,7.94,1,1,6,0,1,0,0,1,1,0,1,1,101.9,5549.4,0.0,0,420.82,5970.219999999999,1,5884,1,53,101.9,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,33.833699,-118.314387,0,0.7681159420289855,12,0.0183623454787905,318,5,2,1,4.416666666666667,1,0,1222,0,0,1,0.0,0.0,111,0,0,0,1,0,1,0,0,7056-IMHCC
1,1,71,0,1,0,0,0,982,91356,34.157137,-118.548511,0,0,48,1,5.87,1,1,2,0,1,0,0,1,1,0,1,1,99.0,4744.35,0.0,0,281.76,5026.110000000001,4,3061,0,48,99.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,34.157137,-118.548511,0,0.676056338028169,4,0.0208669259224129,96,5,2,1,4.0,1,0,1188,0,0,1,0.0,0.0,63,0,0,0,1,1,0,0,0,7064-FRRSW
1,1,64,0,0,1,1,1,869,93401,35.233745,-120.626442,1,5,62,1,20.96,0,0,0,0,0,0,0,0,0,0,0,0,20.05,1263.9,0.0,0,1299.52,2563.42,5,6444,1,62,20.05,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,35.233745,-120.626442,0,0.96875,0,0.0158635968035445,0,1,0,0,5.166666666666667,1,0,240,0,1,0,0.0,0.0,103,1,0,0,0,0,1,0,0,7064-JHXCE
1,0,66,0,1,1,0,0,184,95928,39.681488,-121.83721,1,1,65,1,18.69,1,1,30,0,1,1,0,1,1,0,1,1,106.25,6979.8,0.0,0,1214.85,8194.65,1,5965,1,65,106.25,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,39.681488,-121.83721,0,0.9848484848484848,60,0.0152224992120118,1950,6,2,1,5.416666666666667,1,0,1275,0,0,1,0.0,0.0,91,0,0,0,1,0,1,0,0,7067-KSAZT
1,0,77,0,1,1,1,2,284,93523,34.966777,-117.961179,1,8,11,1,17.66,1,1,13,0,0,1,0,0,0,0,1,1,78.1,864.85,0.0,0,194.26,1059.11,5,2333,1,11,78.1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,34.966777,-117.961179,2,0.1428571428571428,0,0.0903046771116378,143,4,0,1,0.9166666666666666,1,0,937,0,1,0,0.0,0.0,212,0,0,1,0,0,0,1,0,7072-MBHEV
1,1,59,0,0,1,0,0,152,95607,38.681651,-122.130569,1,9,66,1,45.03,0,0,0,0,0,0,0,0,0,0,0,1,20.35,1359.5,0.0,0,2971.98,4331.48,5,4845,1,66,20.35,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,38.681651,-122.130569,0,1.11864406779661,0,0.0149687385068039,0,2,0,0,5.5,1,0,244,0,1,0,0.0,0.0,73,1,0,0,0,1,0,0,0,7073-QETQY
1,0,75,0,1,0,0,0,857,94130,37.820894,-122.369725,0,0,3,1,41.9,1,1,11,0,1,0,0,0,0,0,1,1,79.4,205.05,0.0,0,125.7,330.75,1,3501,0,3,79.4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,37.820894,-122.369725,0,0.04,0,0.3872226286271641,33,3,0,1,0.25,1,0,952,1,0,0,0.0,0.0,1167,0,0,1,0,0,0,0,1,7074-IEVOJ
1,0,46,0,0,0,0,0,990,96132,41.027281,-120.669427,0,0,4,0,0.0,0,1,26,1,0,1,0,0,0,0,0,0,35.0,135.75,0.0,50,0.0,185.75,4,3523,0,4,35.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,41.027281,-120.669427,0,0.0869565217391304,0,0.2578268876611418,104,2,0,0,0.3333333333333333,1,0,420,1,0,0,0.0,0.3683241252302026,880,1,0,0,0,0,0,0,1,7075-BNDVQ
1,1,63,0,0,1,0,0,17,95701,39.218096,-120.79153,1,7,12,1,49.39,0,1,5,0,0,1,1,1,1,1,1,1,74.15,741.4,0.0,0,592.6800000000001,1334.08,4,5426,1,12,74.15,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,39.218096,-120.79153,0,0.1904761904761904,15,0.1000134879956838,60,8,3,1,1.0,1,0,889,0,1,0,0.0,0.0,452,0,0,1,0,0,0,1,0,7077-XJMET
1,0,57,0,0,1,1,1,778,91767,34.083086,-117.737997,1,3,32,0,0.0,0,1,14,1,1,0,0,0,0,0,1,1,35.15,1051.05,0.0,0,0.0,1051.05,4,3163,1,32,35.15,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,34.083086,-117.737997,0,0.5614035087719298,0,0.033442747728462,448,3,0,0,2.6666666666666665,1,0,421,0,1,0,0.0,0.0,98,1,0,0,0,0,1,0,0,7078-NVFAM
1,0,35,0,0,0,0,0,840,95864,38.585826,-121.376263,0,0,24,1,37.69,1,1,18,0,0,1,0,1,1,1,1,1,98.75,2407.3,0.0,0,904.56,3311.86,1,4016,0,24,98.75,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,38.585826,-121.376263,0,0.6857142857142857,54,0.0410210609396419,432,7,3,1,2.0,1,0,1185,0,1,0,0.0,0.0,167,0,0,0,1,0,0,1,0,7079-QRCBC
1,1,48,0,0,1,0,0,35,95912,38.982373,-122.047751,1,5,70,1,31.13,1,1,16,0,1,1,0,1,0,0,1,1,95.0,6602.9,0.0,0,2179.1,8782.0,4,6259,1,70,95.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,38.982373,-122.047751,0,1.4583333333333333,16,0.0143876175619803,1120,5,1,1,5.833333333333333,1,0,1140,0,0,1,0.0,0.0,89,0,0,0,1,0,1,0,0,7080-TNUWP
1,0,62,0,0,0,0,0,120,91505,34.174215,-118.345928,0,0,72,1,42.36,0,0,0,0,0,0,0,0,0,0,0,0,20.25,1566.9,0.0,0,3049.92,4616.82,4,5733,0,72,20.25,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,34.174215,-118.345928,0,1.1612903225806452,0,0.0129236071223434,0,1,0,0,6.0,1,0,243,0,1,0,0.0,0.0,79,1,0,0,0,1,0,0,0,7083-MIOPC
1,0,22,1,0,0,0,0,541,95242,38.128087,-121.4078,0,0,15,1,45.84,1,0,0,0,0,0,0,0,0,0,0,1,25.4,399.6,0.0,0,687.6,1087.2,1,2853,0,15,25.4,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,38.128087,-121.4078,0,0.6818181818181818,0,0.0635635635635635,0,2,0,0,1.25,1,0,304,1,0,0,0.0,0.0,190,1,0,0,0,0,0,1,0,7083-YNSKY
1,0,22,1,0,1,1,2,554,90007,34.027337,-118.28515,1,8,17,1,44.9,0,1,47,1,1,0,0,1,1,1,1,0,74.55,1215.8,0.0,0,763.3,1979.1,3,4451,1,17,74.55,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,34.027337,-118.28515,0,0.7727272727272727,141,0.0613176509294291,799,6,3,1,1.4166666666666667,1,0,894,0,1,0,0.0,0.0,261,0,0,1,0,0,0,1,0,7088-FBAWU
