Unnamed: 0_demographics,Customer ID,Count_demographics,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Unnamed: 0_location,Location ID,Count_location,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Unnamed: 0,Service ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Unnamed: 0_status,Status ID,Count_status,Quarter_status,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Unnamed: 0_customerc,LoyaltyID,Senior Citizen_customerc,Partner,Dependents_customerc,Tenure,Phone Service_customerc,Multiple Lines_customerc,Internet Service_customerc,Online Security_customerc,Online Backup_customerc,Device Protection,Tech Support,Streaming TV_customerc,Streaming Movies_customerc,Contract_customerc,Paperless Billing_customerc,Payment Method_customerc,Monthly Charges,Total Charges_customerc,Churn
3458,7055-HNEOJ,1,Male,34,No,No,Yes,No,0,3458,PBXFEA8581,1,United States,California,El Dorado Hills,95762,"38.684437, -121.055634",38.684437,-121.055634,3458,DWRMMGHWM7282,1,Q3,Yes,2,3,Offer E,Yes,4.19,No,Yes,Cable,6,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.8,154.55,0.0,0,12.57,167.12,3458,ANZQRX6676,1,Q3,4,Joined,No,0,48,2662,,,1443,990351,No,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,55.8,154.55,No
4163,7055-JCGNI,1,Female,60,No,No,No,No,0,4163,AGXJOD6737,1,United States,California,Moss Beach,94038,"37.515556, -122.502311",37.515556,-122.502311,4163,VKCVWIMWW1251,1,Q3,No,0,70,Offer A,Yes,44.57,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.95,7795.95,0.0,0,3119.9,10915.85,4163,ATLAZT6419,1,Q3,4,Stayed,No,0,25,4182,,,2540,279017,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.95,7795.95,No
2383,7055-VKGDA,1,Male,31,No,No,No,No,0,2383,YCVVDU2356,1,United States,California,Clarksburg,95612,"38.384648, -121.578701",38.384648,-121.578701,2383,HRFSAEJSK2581,1,Q3,No,0,54,Offer B,Yes,49.98,No,Yes,Fiber Optic,26,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.4,5643.4,0.0,0,2698.9199999999996,8342.32,2383,DEXMVH1244,1,Q3,1,Churned,Yes,1,87,4406,Dissatisfaction,Product dissatisfaction,6312,374243,No,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.4,5643.4,Yes
221,7056-IMHCC,1,Male,69,No,Yes,Yes,No,0,221,SEHRID8471,1,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387,221,PEPRGEGHC1434,1,Q3,Yes,1,53,Offer B,Yes,7.94,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,5549.4,0.0,0,420.82,5970.219999999999,221,YZWMVP5778,1,Q3,1,Churned,Yes,1,94,5884,Price,Price too high,3411,488386,Yes,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,Yes
3853,7061-OVMIM,1,Female,57,No,No,Yes,No,0,3853,BVHFAH6171,1,United States,California,Palm Springs,92262,"33.839989, -116.659215",33.839989,-116.659215,3853,GSKXZZFHK5237,1,Q3,Yes,1,30,,Yes,21.14,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.55,608.5,0.0,0,634.2,1242.7,3853,QOCADR2425,1,Q3,3,Stayed,No,0,50,5203,,,2064,514359,No,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,608.5,No
662,7064-FRRSW,1,Male,71,No,Yes,No,No,0,662,OMCXLZ8898,1,United States,California,Tarzana,91356,"34.157137, -118.548511",34.157137,-118.548511,662,DKBBMORZK4391,1,Q3,No,0,48,,Yes,5.87,Yes,Yes,Fiber Optic,2,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,99.0,4744.35,0.0,0,281.76,5026.110000000001,662,TSXFYS4328,1,Q3,4,Stayed,No,0,78,3061,,,1865,148769,Yes,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,99.0,4744.35,No
4048,7064-JHXCE,1,Male,64,No,No,Yes,Yes,1,4048,REAWSO1824,1,United States,California,San Luis Obispo,93401,"35.233745, -120.626442",35.233745,-120.626442,4048,DCTWCLBMV7895,1,Q3,Yes,5,62,Offer B,Yes,20.96,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,1263.9,0.0,0,1299.52,2563.42,4048,DEAWTV5116,1,Q3,5,Stayed,No,0,63,6444,,,2360,492480,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1263.9,No
1551,7065-YUNRY,1,Female,28,Yes,No,No,No,0,1551,VHUWJE1295,1,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,1551,PUZQRUSZO7935,1,Q3,No,0,1,,Yes,39.94,No,Yes,Cable,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,45.3,45.3,0.0,0,39.94,85.24,1551,IMYYXM8117,1,Q3,1,Churned,Yes,1,69,3049,Competitor,Competitor made better offer,2018,783463,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,Yes
309,7067-KSAZT,1,Female,66,No,Yes,Yes,No,0,309,SWXQCH1374,1,United States,California,Chico,95928,"39.681488, -121.83721",39.681488,-121.83721,309,DQZPBYJCU2313,1,Q3,Yes,1,65,,Yes,18.69,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.25,6979.8,0.0,0,1214.85,8194.65,309,YFVKEN2972,1,Q3,1,Churned,Yes,1,69,5965,Competitor,Competitor made better offer,4792,115208,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.25,6979.8,Yes
1014,7072-MBHEV,1,Female,77,No,Yes,Yes,Yes,2,1014,XHMQTQ4527,1,United States,California,Edwards,93523,"34.966777, -117.961179",34.966777,-117.961179,1014,RNVANPZAI7252,1,Q3,Yes,8,11,,Yes,17.66,Yes,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.1,864.85,0.0,0,194.26,1059.11,1014,SXLMCX8868,1,Q3,5,Stayed,No,0,50,2333,,,5708,700308,Yes,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,No
3400,7073-QETQY,1,Male,59,No,No,Yes,No,0,3400,WEJVNX7988,1,United States,California,Capay,95607,"38.681651, -122.130569",38.681651,-122.130569,3400,EUJHBAGDW6735,1,Q3,Yes,9,66,Offer A,Yes,45.03,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.35,1359.5,0.0,0,2971.98,4331.48,3400,FPDHIV6377,1,Q3,5,Stayed,No,0,22,4845,,,1353,893951,No,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.35,1359.5,No
55,7074-IEVOJ,1,Female,75,No,Yes,No,No,0,55,NYNOQS1193,1,United States,California,San Francisco,94130,"37.820894, -122.369725",37.820894,-122.369725,55,ULDFYXUKU5875,1,Q3,No,0,3,,Yes,41.9,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,205.05,0.0,0,125.7,330.75,55,VXIZTE7781,1,Q3,1,Churned,Yes,1,91,3501,Dissatisfaction,Product dissatisfaction,926,285579,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.4,205.05,Yes
5806,7074-STDCN,1,Male,25,Yes,No,No,No,0,5806,PHTBRL8126,1,United States,California,Artesia,90701,"33.867593, -118.080637",33.867593,-118.080637,5806,HPBJQKMOR4258,1,Q3,No,0,39,Offer C,No,0.0,No,Yes,Cable,26,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.6,1494.5,0.0,0,0.0,1494.5,5806,TUTAER8411,1,Q3,5,Stayed,No,0,58,4436,,,5085,559505,No,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,No
4663,7075-BNDVQ,1,Female,46,No,No,No,No,0,4663,WLTPDT3152,1,United States,California,Termo,96132,"41.027281, -120.669427",41.027281,-120.669427,4663,FTSXJSOJQ4523,1,Q3,No,0,4,,No,0.0,No,Yes,DSL,26,Yes,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,35.0,135.75,0.0,50,0.0,185.75,4663,FBUAOZ1143,1,Q3,4,Stayed,No,0,70,3523,,,3290,837634,No,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,No
3448,7077-XJMET,1,Male,63,No,No,Yes,No,0,3448,VUJUKI8597,1,United States,California,Alta,95701,"39.218096, -120.79153",39.218096,-120.79153,3448,TGSSMMBYU9184,1,Q3,Yes,7,12,,Yes,49.39,No,Yes,DSL,5,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.15,741.4,0.0,0,592.6800000000001,1334.08,3448,SIUSJX2455,1,Q3,4,Stayed,No,0,52,5426,,,1425,785790,No,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.15,741.4,No
6942,7078-NVFAM,1,Female,57,No,No,Yes,Yes,1,6942,BHLVDB2486,1,United States,California,Pomona,91767,"34.083086, -117.737997",34.083086,-117.737997,6942,SAIQZQNTN5544,1,Q3,Yes,3,32,,No,0.0,No,Yes,Cable,14,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.15,1051.05,0.0,0,0.0,1051.05,6942,NKKVLW1244,1,Q3,4,Stayed,No,0,77,3163,,,6881,526249,No,Yes,Yes,32,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,35.15,1051.05,No
1438,7079-QRCBC,1,Female,35,No,No,No,No,0,1438,CZMPWO7861,1,United States,California,Sacramento,95864,"38.585826, -121.376263",38.585826,-121.376263,1438,CYHRGXPEI2387,1,Q3,No,0,24,,Yes,37.69,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,2407.3,0.0,0,904.56,3311.86,1438,WMIZUI3124,1,Q3,1,Churned,Yes,1,85,4016,Competitor,Competitor had better devices,1473,519677,No,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,2407.3,Yes
4549,7080-TNUWP,1,Male,48,No,No,Yes,No,0,4549,RRPXXF2985,1,United States,California,Arbuckle,95912,"38.982373, -122.047751",38.982373,-122.047751,4549,CPGWWQHBX1262,1,Q3,Yes,5,70,,Yes,31.13,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,95.0,6602.9,0.0,0,2179.1,8782.0,4549,TEGOZF2877,1,Q3,4,Stayed,No,0,65,6259,,,3129,532568,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.0,6602.9,No
2696,7083-MIOPC,1,Female,62,No,No,No,No,0,2696,VOPTFB9316,1,United States,California,Burbank,91505,"34.174215, -118.345928",34.174215,-118.345928,2696,OVKKFMLKU6789,1,Q3,No,0,72,,Yes,42.36,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1566.9,0.0,0,3049.92,4616.82,2696,PLFZTC7352,1,Q3,4,Stayed,No,0,49,5733,,,233,215521,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1566.9,No
2021,7083-YNSKY,1,Female,22,Yes,No,No,No,0,2021,DEYSYW4544,1,United States,California,Lodi,95242,"38.128087, -121.4078",38.128087,-121.4078,2021,PGVAVTNIX3883,1,Q3,No,0,15,Offer D,Yes,45.84,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,25.4,399.6,0.0,0,687.6,1087.2,2021,IIXYTO3944,1,Q3,1,Churned,Yes,1,86,2853,Attitude,Attitude of support person,4468,430193,No,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Yes
5730,7088-FBAWU,1,Female,22,Yes,No,Yes,Yes,2,5730,RVJIRD9897,1,United States,California,Los Angeles,90007,"34.027337, -118.28515",34.027337,-118.28515,5730,MAATPUGVT6315,1,Q3,Yes,8,17,Offer D,Yes,44.9,No,Yes,DSL,47,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,74.55,1215.8,0.0,0,763.3,1979.1,5730,XLFNBS8669,1,Q3,3,Stayed,No,0,22,4451,,,4962,246756,No,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.55,1215.8,No
1625,7089-IVVAZ,1,Female,26,Yes,No,No,No,0,1625,MABAOR9521,1,United States,California,Cantua Creek,93608,"36.488056, -120.407691",36.488056,-120.407691,1625,QPCPMGSYJ8883,1,Q3,No,0,8,Offer E,Yes,19.68,Yes,Yes,Fiber Optic,41,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.35,847.3,0.0,0,157.44,1004.74,1625,IOLNMF7114,1,Q3,1,Churned,Yes,1,71,2363,Competitor,Competitor offered more data,2438,255425,No,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,Yes
4035,7089-RKVSZ,1,Male,43,No,No,Yes,No,0,4035,ETIOLZ4545,1,United States,California,Woody,93287,"35.710244, -118.881679",35.710244,-118.881679,4035,RVSBHODQF4681,1,Q3,Yes,6,8,,Yes,23.18,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,24.4,203.95,0.0,0,185.44,389.39,4035,IHYUYJ9626,1,Q3,5,Stayed,No,0,35,2028,,,2347,330189,No,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.4,203.95,No
4503,7089-XXAYG,1,Male,37,No,No,Yes,No,0,4503,OAAYDB4441,1,United States,California,Rocklin,95677,"38.7904, -121.236973",38.7904,-121.236973,4503,UNJAHEGIQ9826,1,Q3,Yes,10,25,,No,0.0,No,Yes,Cable,24,No,No,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,38.1,970.4,0.0,100,0.0,1070.4,4503,XNMCYA1494,1,Q3,5,Stayed,No,0,72,2315,,,3060,589750,No,Yes,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),38.1,970.4,No
6359,7094-MSZAO,1,Male,55,No,No,Yes,Yes,3,6359,CSVJWX3428,1,United States,California,Oakland,94610,"37.808731, -122.238708",37.808731,-122.238708,6359,SKPYZLUNZ5527,1,Q3,Yes,7,10,,Yes,13.83,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,218.5,0.0,0,138.3,356.8,6359,DTKPEA4846,1,Q3,4,Stayed,No,0,23,2049,,,5974,134429,No,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.05,218.5,No
4952,7096-UCLNH,1,Male,30,No,No,No,No,0,4952,JCGBGK4675,1,United States,California,Fontana,92335,"34.087558, -117.464096",34.087558,-117.464096,4952,RKJLXPJQQ9423,1,Q3,No,0,1,,Yes,11.1,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,11.1,31.15,4952,OJAASW9888,1,Q3,4,Joined,No,0,49,2313,,,3754,572591,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No
5878,7096-ZNBZI,1,Female,21,Yes,No,Yes,No,0,5878,OQLNGO7161,1,United States,California,Studio City,91604,"34.139082, -118.39275",34.139082,-118.39275,5878,BCTXZJFFL5939,1,Q3,Yes,1,72,Offer A,Yes,22.22,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.45,1914.5,0.0,0,1599.84,3514.34,5878,KVILQV5192,1,Q3,4,Stayed,No,0,55,5534,,,5193,966059,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,1914.5,No
2662,7100-FQPRV,1,Male,24,Yes,No,Yes,No,0,2662,MDSCNS9194,1,United States,California,Canoga Park,91303,"34.19829, -118.602203",34.19829,-118.602203,2662,LUQSEVNXO4915,1,Q3,Yes,5,43,Offer B,Yes,48.1,Yes,Yes,DSL,51,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,71.9,3173.35,0.0,0,2068.3,5241.65,2662,FVIVFP1869,1,Q3,3,Stayed,No,0,23,4106,,,190,902627,No,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No
3921,7101-HRBLJ,1,Female,25,Yes,No,Yes,No,0,3921,XVADXE3295,1,United States,California,Idyllwild,92549,"33.755039, -116.741796",33.755039,-116.741796,3921,TQVQIWISC9545,1,Q3,Yes,9,72,,Yes,16.05,No,Yes,Cable,46,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,83.7,6096.9,0.0,0,1155.6,7252.5,3921,EVMSZE6514,1,Q3,3,Stayed,No,0,36,4592,,,2160,564392,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.7,6096.9,No
2747,7102-JJVTX,1,Female,31,No,No,Yes,No,0,2747,WNQXWP8998,1,United States,California,Escondido,92025,"33.081478, -117.033814",33.081478,-117.033814,2747,ZKBEQGZRF6836,1,Q3,Yes,9,9,Offer E,Yes,30.07,No,Yes,DSL,30,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,48.6,422.3,20.45,0,270.63,672.48,2747,IIHLAB9281,1,Q3,3,Stayed,No,0,46,4562,,,323,566260,No,Yes,Yes,9,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,48.6,422.3,No
6835,7103-IPXPJ,1,Male,44,No,No,Yes,No,0,6835,NJITHN3743,1,United States,California,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,6835,IEQUCHDCY5829,1,Q3,Yes,7,50,Offer B,Yes,26.06,Yes,Yes,Fiber Optic,18,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.4,5059.75,0.0,0,1303.0,6362.75,6835,TJOPZP5573,1,Q3,4,Stayed,No,0,75,6479,,,6709,390057,No,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,99.4,5059.75,No
5233,7103-ZGVNT,1,Female,59,No,No,Yes,Yes,3,5233,ZBBQZP8226,1,United States,California,Portola Valley,94028,"37.369709, -122.215844",37.369709,-122.215844,5233,RESXEUWDJ8697,1,Q3,Yes,10,69,Offer A,Yes,7.84,Yes,Yes,Cable,21,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,73.7,4885.85,0.0,0,540.96,5426.81,5233,MFNCAR6742,1,Q3,4,Stayed,No,0,78,4268,,,4189,735263,No,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),73.7,4885.85,No
5862,7105-BENQF,1,Male,31,No,No,No,Yes,3,5862,HENEIO2486,1,United States,California,Tarzana,91356,"34.157137, -118.548511",34.157137,-118.548511,5862,UGTNJQPIN4119,1,Q3,No,0,15,,Yes,43.69,No,Yes,DSL,29,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,64.85,950.75,0.0,0,655.3499999999999,1606.1,5862,JMIZCI5859,1,Q3,4,Stayed,No,0,51,4442,,,5169,601834,No,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,950.75,No
661,7105-MXJLL,1,Female,76,No,Yes,Yes,No,0,661,AYJCWL7445,1,United States,California,Valencia,91355,"34.43987, -118.644609",34.43987,-118.644609,661,ITWNBSSFQ5434,1,Q3,Yes,2,26,,Yes,17.12,No,Yes,Cable,17,No,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,60.7,1597.4,0.0,0,445.12,2042.52,661,LBZLBD9963,1,Q3,5,Stayed,No,0,68,2502,,,1864,279221,Yes,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,60.7,1597.4,No
3516,7107-UBYKY,1,Female,62,No,No,Yes,Yes,1,3516,MLLJBT1672,1,United States,California,Sutter,95982,"39.172777, -121.805845",39.172777,-121.805845,3516,KICRLPNJW2374,1,Q3,Yes,5,35,Offer C,Yes,24.76,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.75,882.55,0.0,0,866.6,1749.15,3516,AQGPIP3117,1,Q3,5,Stayed,No,0,49,4194,,,1531,916995,No,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.75,882.55,No
629,7108-DGVUU,1,Female,73,No,Yes,Yes,No,0,629,RKMLBY3149,1,United States,California,Lookout,96054,"41.280478, -121.160249",41.280478,-121.160249,629,QJXLWMRJQ6492,1,Q3,Yes,4,21,,Yes,30.3,Yes,Yes,DSL,18,No,Yes,Yes,No,No,Yes,No,No,One Year,No,Bank Withdrawal,71.7,1497.05,0.0,100,636.3000000000001,2233.35,629,FTOTGZ4611,1,Q3,5,Stayed,No,0,38,2784,,,1580,125606,Yes,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.7,1497.05,No
4707,7109-CQYUZ,1,Male,34,No,No,No,No,0,4707,DJOKWU2281,1,United States,California,Beverly Hills,90210,"34.099891, -118.414338",34.099891,-118.414338,4707,ZWAOQAMCZ9967,1,Q3,No,0,52,,Yes,6.8,Yes,Yes,DSL,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,89.25,4652.4,0.0,0,353.59999999999997,5006.0,4707,KQIMAB4686,1,Q3,3,Stayed,No,0,31,4624,,,3367,679347,No,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.25,4652.4,No
6035,7109-MFBYV,1,Male,28,Yes,No,No,No,0,6035,IGYBFI2816,1,United States,California,San Bernardino,92407,"34.250069, -117.393949",34.250069,-117.393949,6035,QMPULXPCX7679,1,Q3,No,0,26,Offer C,Yes,29.07,No,Yes,Cable,42,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.45,1233.15,0.0,0,755.82,1988.9700000000005,6035,FWQOPS4236,1,Q3,3,Stayed,No,0,68,5451,,,5443,163128,No,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,1233.15,No
6436,7110-BDTWG,1,Female,59,No,No,Yes,No,0,6436,MLCUHW5879,1,United States,California,San Jose,95148,"37.339533, -121.777179",37.339533,-121.777179,6436,MELIETZRH1769,1,Q3,Yes,4,71,,No,0.0,No,Yes,Cable,6,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,47.05,3263.6,0.0,0,0.0,3263.6,6436,OJVRCK6594,1,Q3,4,Stayed,No,0,76,6302,,,6093,811140,No,Yes,No,71,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,47.05,3263.6,No
1785,7112-OPOTK,1,Male,37,No,No,No,No,0,1785,KCIMLS3888,1,United States,California,Fort Bidwell,96112,"41.932207, -120.135941",41.932207,-120.135941,1785,EMIFCCTCO2632,1,Q3,No,0,33,,Yes,28.84,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,68.25,2171.15,0.0,0,951.72,3122.87,1785,KUHVZK2894,1,Q3,2,Churned,Yes,1,91,5647,Attitude,Attitude of support person,3273,212890,No,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.25,2171.15,Yes
5823,7113-HIPFI,1,Male,59,No,No,Yes,Yes,2,5823,RNRWVJ2852,1,United States,California,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971,5823,NKSYBCQOF6434,1,Q3,Yes,10,66,Offer A,Yes,26.91,No,Yes,Cable,30,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,65.85,4097.05,0.0,0,1776.06,5873.110000000001,5823,FNJGMN7569,1,Q3,3,Stayed,No,0,53,5500,,,5109,897171,No,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.85,4097.05,No
3527,7114-AEOZE,1,Female,53,No,No,No,No,0,3527,AQKUBL8558,1,United States,California,Big Bar,96010,"40.775272, -123.287414",40.775272,-123.287414,3527,CSMSCUYOI7724,1,Q3,No,0,60,Offer B,Yes,31.12,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.85,1128.1,0.0,0,1867.2,2995.3,3527,RFEVRL9896,1,Q3,4,Stayed,No,0,58,6213,,,1546,147100,No,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1128.1,No
3319,7115-IRDHS,1,Female,64,No,No,Yes,No,0,3319,FANVJH3621,1,United States,California,Sonora,95370,"37.982716, -120.343732",37.982716,-120.343732,3319,FAFIEIFLA7431,1,Q3,Yes,3,72,,Yes,24.42,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.65,1830.05,0.0,0,1758.2400000000002,3588.29,3319,UMMLHG1562,1,Q3,5,Stayed,No,0,66,5065,,,1226,131380,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1830.05,No
