,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
5705,6582-PLFUU,1,Male,40,No,No,Yes,Yes,1
5706,8242-PDSGJ,1,Male,47,No,No,Yes,No,0
5707,0264-CNITK,1,Female,45,No,No,Yes,Yes,2
5708,0089-IIQKO,1,Female,35,No,No,Yes,Yes,3
5709,7839-NUIAA,1,Female,27,Yes,No,Yes,Yes,1
5710,6075-QMNRR,1,Female,33,No,No,No,No,0
5711,5966-EMAZU,1,Male,27,Yes,No,Yes,No,0
5712,0440-EKDCF,1,Male,47,No,No,Yes,No,0
5713,4774-HHGGS,1,Male,64,No,No,Yes,No,0
5714,8180-AKMJV,1,Female,27,Yes,No,No,No,0
5715,4298-OYIFC,1,Male,59,No,No,Yes,No,0
5716,5566-SOEZD,1,Male,47,No,No,Yes,Yes,3
5717,9842-EFSYY,1,Female,31,No,No,No,Yes,3
5718,2272-WUSPA,1,Female,48,No,No,Yes,No,0
5719,0930-EHUZA,1,Female,33,No,No,No,No,0
5720,9975-SKRNR,1,Male,24,Yes,No,No,No,0
5721,4973-MGTON,1,Female,33,No,No,Yes,No,0
5722,3682-YEUWS,1,Male,27,Yes,No,Yes,Yes,1
5723,1223-UNPKS,1,Male,55,No,No,Yes,Yes,1
5724,3446-QDSZF,1,Female,57,No,No,No,No,0
5725,7379-FNIUJ,1,Male,49,No,No,No,No,0
5726,1627-AFWVJ,1,Female,30,No,No,No,No,0
5727,4486-EFAEB,1,Male,56,No,No,No,No,0
5728,0060-FUALY,1,Female,60,No,No,Yes,No,0
5729,6954-OOYZZ,1,Male,41,No,No,Yes,No,0
5730,7088-FBAWU,1,Female,22,Yes,No,Yes,Yes,2
5731,8313-AFGBW,1,Male,55,No,No,Yes,No,0
5732,3097-IDVPU,1,Male,51,No,No,Yes,Yes,2
5733,2303-PJYHN,1,Female,27,Yes,No,Yes,No,0
5734,9795-VOWON,1,Male,23,Yes,No,No,No,0
5735,1237-WIYYZ,1,Female,49,No,No,No,No,0
5736,1987-AUELQ,1,Female,46,No,No,Yes,No,0
5737,4822-LPTYJ,1,Male,38,No,No,Yes,No,0
5738,8165-CBKXO,1,Male,35,No,No,Yes,Yes,3
5739,6527-PZFPV,1,Male,19,Yes,No,Yes,Yes,2
5740,9593-CVZKR,1,Female,20,Yes,No,Yes,Yes,2
5741,5236-XMZJY,1,Female,27,Yes,No,No,No,0
5742,4827-DPADN,1,Female,28,Yes,No,Yes,Yes,3
5743,2694-CIUMO,1,Female,47,No,No,No,No,0
5744,5846-ABOBJ,1,Male,24,Yes,No,Yes,No,0
5745,1439-LCGVL,1,Female,42,No,No,Yes,No,0
5746,0909-SDHNU,1,Female,33,No,No,No,Yes,2
5747,4647-XXZAM,1,Female,41,No,No,Yes,Yes,1
5748,7740-KKCXF,1,Male,61,No,No,Yes,No,0
5749,5360-XGYAZ,1,Male,32,No,No,Yes,Yes,1
5750,3557-HTYWR,1,Female,56,No,No,No,No,0
5751,1699-TLDLZ,1,Female,44,No,No,Yes,Yes,2
5752,5600-PDUJF,1,Male,60,No,No,No,No,0
5753,0567-XRHCU,1,Female,19,Yes,No,Yes,Yes,1
5754,2067-QYTCF,1,Female,41,No,No,Yes,No,0
5755,7407-SUJIZ,1,Male,33,No,No,No,No,0
5756,9150-KPBJQ,1,Female,43,No,No,No,No,0
5757,0052-DCKON,1,Male,28,Yes,No,Yes,No,0
5758,3654-ARMGP,1,Female,60,No,No,No,No,0
5759,9367-TCUYN,1,Female,25,Yes,No,No,No,0
5760,0708-SJDIS,1,Female,32,No,No,No,No,0
5761,2073-QBVBI,1,Female,59,No,No,Yes,No,0
5762,6928-ONTRW,1,Female,53,No,No,Yes,Yes,1
5763,5231-FIQPA,1,Female,53,No,No,No,No,0
5764,6617-WLBQC,1,Female,51,No,No,Yes,Yes,3
5765,2599-CIPQE,1,Male,36,No,No,Yes,Yes,3
5766,8774-GSBUN,1,Male,40,No,No,Yes,No,0
5767,7326-RIGQZ,1,Male,48,No,No,Yes,Yes,3
5768,1401-FTHFQ,1,Male,64,No,No,Yes,Yes,1
5769,0254-FNMCI,1,Female,19,Yes,No,No,No,0
5770,1848-LBZHY,1,Female,19,Yes,No,Yes,No,0
5771,8118-TJAFG,1,Male,33,No,No,Yes,Yes,1
5772,5429-LWCMV,1,Female,52,No,No,No,No,0
5773,7298-IZWLY,1,Female,43,No,No,No,No,0
5774,3955-JBZZM,1,Male,45,No,No,No,No,0
5775,4815-TUMEQ,1,Female,25,Yes,No,No,No,0
5776,9909-IDLEK,1,Male,32,No,No,Yes,Yes,3
5777,4092-OFQZS,1,Male,27,Yes,No,Yes,No,0
5778,1561-BWHIN,1,Male,33,No,No,Yes,Yes,1
5779,9927-DSWDF,1,Male,53,No,No,Yes,No,0
5780,9500-LTVBP,1,Female,63,No,No,No,No,0
5781,7252-NTGSS,1,Female,43,No,No,No,No,0
5782,8149-AIQCG,1,Male,43,No,No,No,No,0
5783,0899-WZRSD,1,Male,31,No,No,No,No,0
5784,3255-GRXMG,1,Male,58,No,No,No,Yes,2
5785,4828-FAZPK,1,Female,30,No,No,Yes,Yes,2
5786,6094-ZIVKX,1,Female,45,No,No,No,No,0
5787,3262-EIDHV,1,Female,46,No,No,Yes,Yes,1
5788,7354-OIJLX,1,Male,52,No,No,No,No,0
5789,1376-HHBDV,1,Female,37,No,No,No,No,0
5790,6133-OZILE,1,Female,45,No,No,No,No,0
5791,7191-ADRGF,1,Male,63,No,No,Yes,No,0
5792,5018-LXQQG,1,Female,47,No,No,Yes,Yes,2
5793,6892-BOGQE,1,Female,44,No,No,Yes,No,0
5794,1746-TGTWV,1,Male,32,No,No,Yes,No,0
5795,8050-WYBND,1,Female,55,No,No,No,Yes,2
5796,2821-WARNZ,1,Female,25,Yes,No,No,Yes,1
5797,4879-GZLFH,1,Female,33,No,No,Yes,Yes,3
5798,8314-HTWVE,1,Female,38,No,No,Yes,Yes,1
5799,9402-ROUMJ,1,Female,52,No,No,Yes,Yes,3
5800,2507-QZPQS,1,Male,24,Yes,No,No,No,0
5801,7159-NOKYQ,1,Male,42,No,No,Yes,No,0
5802,5707-ZMDJP,1,Male,61,No,No,Yes,Yes,2
5803,8779-YIQQA,1,Male,38,No,No,Yes,Yes,1
5804,7136-IHZJA,1,Female,30,No,No,Yes,Yes,2
5805,8966-OIQHG,1,Female,49,No,No,Yes,Yes,2
5806,7074-STDCN,1,Male,25,Yes,No,No,No,0
5807,8739-QOTTN,1,Female,35,No,No,Yes,No,0
5808,1399-OUPJN,1,Female,43,No,No,Yes,Yes,2
5809,0277-BKSQP,1,Male,49,No,No,Yes,Yes,3
5810,5774-XZTQC,1,Female,30,No,No,Yes,Yes,1
5811,2676-SSLTO,1,Male,49,No,No,No,No,0
5812,6266-QHOJZ,1,Female,47,No,No,No,No,0
5813,7269-JISCY,1,Female,48,No,No,No,No,0
5814,0363-SVHYR,1,Male,28,Yes,No,Yes,Yes,3
5815,8547-NSBBO,1,Male,62,No,No,No,No,0
5816,6591-QGOYB,1,Male,29,Yes,No,No,No,0
5817,9070-BCKQP,1,Female,20,Yes,No,Yes,No,0
5818,6421-SZVEM,1,Female,30,No,No,Yes,Yes,1
5819,1328-EUZHC,1,Female,59,No,No,Yes,No,0
5820,8878-RYUKI,1,Female,30,No,No,No,No,0
5821,9633-DENPU,1,Female,53,No,No,Yes,No,0
5822,7811-JIVPF,1,Female,44,No,No,No,No,0
5823,7113-HIPFI,1,Male,59,No,No,Yes,Yes,2
5824,8541-QVFKM,1,Female,22,Yes,No,No,No,0
5825,9258-CNWAC,1,Female,23,Yes,No,Yes,Yes,2
5826,6374-AFWOX,1,Male,23,Yes,No,Yes,No,0
5827,5317-FLPJF,1,Female,25,Yes,No,No,No,0
5828,7621-VPNET,1,Female,60,No,No,Yes,No,0
5829,6034-YMTOB,1,Female,62,No,No,No,No,0
5830,4903-CNOZC,1,Male,25,Yes,No,No,No,0
5831,4353-HYOJD,1,Female,37,No,No,Yes,Yes,5
5832,7267-FRMJW,1,Female,25,Yes,No,Yes,Yes,3
5833,4188-FRABG,1,Male,36,No,No,Yes,No,0
5834,0620-DLSLK,1,Female,47,No,No,No,No,0
5835,3850-OKINF,1,Male,42,No,No,Yes,Yes,3
5836,1156-ZFYDO,1,Female,57,No,No,No,No,0
5837,5549-ZGHFB,1,Male,33,No,No,Yes,Yes,1
5838,7577-SWIFR,1,Male,49,No,No,No,No,0
5839,0303-WMMRN,1,Male,32,No,No,No,No,0
5840,6408-OTUBZ,1,Female,44,No,No,No,No,0
5841,5204-HMGYF,1,Female,32,No,No,Yes,Yes,2
5842,3727-OVPRY,1,Male,32,No,No,Yes,Yes,3
5843,3797-FKOGQ,1,Male,31,No,No,No,Yes,2
5844,7622-NXQZR,1,Male,29,Yes,No,No,No,0
5845,6196-HBOBZ,1,Male,31,No,No,Yes,No,0
5846,3970-XGJDU,1,Female,45,No,No,No,No,0
5847,7017-VFULY,1,Female,38,No,No,Yes,No,0
5848,5562-YJQGT,1,Female,57,No,No,No,No,0
5849,8807-OPMBM,1,Female,36,No,No,Yes,Yes,3
5850,8294-UIMBA,1,Female,64,No,No,No,No,0
5851,8109-YUOHE,1,Male,58,No,No,No,No,0
5852,5840-NVDCG,1,Female,32,No,No,Yes,Yes,1
5853,8092-NLTGF,1,Male,25,Yes,No,No,No,0
5854,5928-QLDHB,1,Male,48,No,No,No,No,0
5855,9840-EFJQB,1,Female,43,No,No,No,No,0
5856,0696-UKTOX,1,Male,64,No,No,No,Yes,1
5857,4801-KFYKL,1,Male,28,Yes,No,No,Yes,3
5858,3472-OAOOR,1,Male,23,Yes,No,Yes,Yes,1
5859,6135-OZQVA,1,Female,46,No,No,No,No,0
5860,2252-JHJGE,1,Male,24,Yes,No,No,No,0
5861,4188-PCPIG,1,Female,32,No,No,Yes,No,0
5862,7105-BENQF,1,Male,31,No,No,No,Yes,3
5863,7721-DVEKZ,1,Female,42,No,No,No,No,0
5864,3566-VVORZ,1,Female,39,No,No,Yes,No,0
5865,9507-HSMMZ,1,Male,48,No,No,No,No,0
5866,2480-SQIOB,1,Male,40,No,No,Yes,Yes,2
5867,7813-TKCVO,1,Female,23,Yes,No,Yes,No,0
5868,0128-MKWSG,1,Female,51,No,No,No,Yes,2
5869,4350-ZTLPI,1,Female,36,No,No,Yes,No,0
5870,0361-HJRDX,1,Female,38,No,No,No,No,0
5871,5727-MYATE,1,Male,64,No,No,Yes,Yes,2
5872,3823-KYNQY,1,Male,61,No,No,No,No,0
5873,7570-WELNY,1,Female,52,No,No,Yes,No,0
5874,3021-VLNRJ,1,Female,25,Yes,No,No,Yes,2
5875,6907-FLBER,1,Male,62,No,No,No,No,0
5876,5982-PSMKW,1,Female,20,Yes,No,Yes,Yes,2
5877,3507-GASNP,1,Male,49,No,No,No,Yes,2
5878,7096-ZNBZI,1,Female,21,Yes,No,Yes,No,0
5879,1676-MQAOA,1,Male,32,No,No,No,No,0
5880,7566-DSRLQ,1,Female,54,No,No,Yes,No,0
5881,7245-JMTTQ,1,Female,19,Yes,No,No,No,0
5882,6050-IJRHS,1,Female,47,No,No,Yes,Yes,1
5883,6202-JVYEU,1,Male,28,Yes,No,No,No,0
5884,8591-TKMZH,1,Male,40,No,No,Yes,Yes,3
5885,0734-OXWBT,1,Male,44,No,No,No,Yes,1
5886,0365-TRTPY,1,Female,52,No,No,No,No,0
5887,7349-ALMUX,1,Male,35,No,No,No,No,0
5888,6502-KUGLL,1,Female,29,Yes,No,Yes,Yes,2
5889,1841-YSJGV,1,Male,58,No,No,Yes,No,0
5890,3511-BFTJW,1,Male,25,Yes,No,Yes,Yes,3
5891,5018-HEKFO,1,Female,51,No,No,No,No,0
5892,2923-ARZLG,1,Male,38,No,No,Yes,Yes,2
5893,3976-NLDEZ,1,Male,55,No,No,No,No,0
5894,2282-YGNOR,1,Female,42,No,No,No,No,0
5895,6854-EXGSF,1,Female,37,No,No,No,No,0
5896,1241-EZFMJ,1,Male,48,No,No,Yes,No,0
5897,5376-PCKNB,1,Male,35,No,No,Yes,Yes,1
5898,8044-BGWPI,1,Male,50,No,No,Yes,Yes,2
5899,4060-LDNLU,1,Male,22,Yes,No,No,No,0
5900,3589-PPVKW,1,Male,19,Yes,No,No,No,0
5901,5887-IKKYO,1,Male,54,No,No,Yes,Yes,2
5902,1755-RMCXH,1,Male,37,No,No,Yes,Yes,2
5903,3858-XHYJO,1,Female,24,Yes,No,Yes,No,0
5904,4299-SIMNS,1,Male,43,No,No,No,No,0
5905,7025-IWFHT,1,Male,62,No,No,No,No,0
5906,6261-LHRTG,1,Female,27,Yes,No,No,No,0
5907,7841-FCRQD,1,Female,27,Yes,No,Yes,No,0
5908,2056-EVGZL,1,Male,56,No,No,Yes,Yes,2
5909,7753-USQYQ,1,Male,47,No,No,No,No,0
5910,7661-CPURM,1,Male,49,No,No,No,No,0
5911,6233-HXJMX,1,Female,42,No,No,No,No,0
5912,5902-WBLSE,1,Female,32,No,No,Yes,Yes,1
5913,3239-TPHPZ,1,Female,60,No,No,Yes,No,0
5914,5115-GZDEL,1,Male,20,Yes,No,No,Yes,3
5915,3338-CVVEH,1,Male,38,No,No,No,No,0
5916,4393-GEADV,1,Male,54,No,No,Yes,Yes,3
5917,8486-AYEQH,1,Female,30,No,No,No,No,0
5918,2495-KZNFB,1,Female,26,Yes,No,No,No,0
5919,4560-WQAQW,1,Female,62,No,No,No,No,0
5920,4274-DRSQT,1,Female,33,No,No,No,No,0
5921,2027-DNKIV,1,Male,28,Yes,No,Yes,Yes,3
5922,2885-HIJDH,1,Male,47,No,No,Yes,Yes,3
5923,5424-RLQLC,1,Male,36,No,No,No,No,0
5924,6507-DTJZV,1,Male,50,No,No,No,Yes,1
5925,7673-BQGKU,1,Female,64,No,No,Yes,Yes,3
5926,2725-IWWBA,1,Male,52,No,No,Yes,Yes,2
5927,1061-PNTHC,1,Female,36,No,No,Yes,Yes,2
5928,0394-YONDK,1,Male,28,Yes,No,Yes,Yes,3
5929,6574-MCOEH,1,Female,47,No,No,Yes,Yes,2
5930,7399-QHBJS,1,Female,56,No,No,Yes,Yes,3
5931,0997-YTLNY,1,Female,59,No,No,No,Yes,2
5932,9479-HYNYL,1,Female,48,No,No,Yes,No,0
5933,9708-KFDBY,1,Male,29,Yes,No,No,No,0
5934,3642-GKTCT,1,Female,58,No,No,No,No,0
5935,0774-RMNUW,1,Female,44,No,No,Yes,Yes,1
5936,1334-PDUKM,1,Female,48,No,No,Yes,No,0
5937,0756-MPZRL,1,Male,35,No,No,No,No,0
5938,2242-MFOTG,1,Male,29,Yes,No,No,No,0
5939,2927-CVULT,1,Female,64,No,No,Yes,Yes,1
5940,8745-PVESG,1,Female,44,No,No,No,No,0
5941,7647-GYYKX,1,Female,48,No,No,Yes,Yes,4
5942,9700-ISPUP,1,Female,59,No,No,Yes,Yes,1
5943,9839-ETQOE,1,Male,41,No,No,No,Yes,2
5944,9027-TMATR,1,Female,42,No,No,Yes,No,0
5945,1941-HOSAM,1,Male,20,Yes,No,Yes,Yes,3
5946,9110-HSGTV,1,Female,46,No,No,No,No,0
5947,0704-VCUMB,1,Female,64,No,No,Yes,No,0
5948,6171-ZTVYB,1,Male,42,No,No,Yes,No,0
5949,1935-IMVBB,1,Male,43,No,No,Yes,No,0
5950,2535-PBCGC,1,Female,21,Yes,No,Yes,No,0
5951,1470-PSXNM,1,Male,27,Yes,No,Yes,Yes,2
5952,2498-XLDZR,1,Female,26,Yes,No,Yes,Yes,1
5953,5338-YHWYT,1,Male,45,No,No,No,Yes,1
5954,7718-UPSKJ,1,Female,59,No,No,Yes,No,0
5955,8731-WBBMB,1,Female,26,Yes,No,Yes,No,0
5956,1448-CYWKC,1,Female,61,No,No,Yes,Yes,3
5957,7901-IIDQV,1,Male,28,Yes,No,No,No,0
5958,2690-DVRVK,1,Male,27,Yes,No,Yes,Yes,2
5959,1270-XKUCC,1,Female,24,Yes,No,Yes,Yes,1
5960,0334-ZFJSR,1,Female,41,No,No,Yes,No,0
5961,5583-EJXRD,1,Male,19,Yes,No,Yes,Yes,2
5962,4565-EVZMJ,1,Female,55,No,No,No,No,0
5963,3327-YBAKM,1,Female,31,No,No,Yes,No,0
5964,9441-QHEVC,1,Male,61,No,No,No,No,0
5965,6705-LNMDD,1,Male,38,No,No,No,No,0
5966,2580-ASVVY,1,Female,23,Yes,No,Yes,No,0
5967,3370-GQEAL,1,Male,63,No,No,Yes,Yes,2
5968,5032-USPKF,1,Female,57,No,No,No,No,0
5969,4254-QPEDE,1,Female,22,Yes,No,Yes,No,0
5970,6283-GITPX,1,Male,20,Yes,No,No,Yes,3
5971,0771-CHWSK,1,Male,56,No,No,No,No,0
5972,9788-HNGUT,1,Male,45,No,No,Yes,No,0
5973,9495-REDIY,1,Male,56,No,No,No,Yes,2
5974,5375-XLDOF,1,Male,24,Yes,No,Yes,Yes,3
5975,1172-VIYBP,1,Male,54,No,No,Yes,Yes,3
5976,6559-PDZLR,1,Male,26,Yes,No,No,No,0
5977,8992-OBVDG,1,Male,25,Yes,No,No,No,0
5978,4273-MBHYA,1,Female,38,No,No,No,Yes,1
5979,4724-WXVWF,1,Male,28,Yes,No,No,No,0
5980,5701-GUXDC,1,Female,24,Yes,No,Yes,No,0
5981,1460-UZPRJ,1,Male,39,No,No,Yes,No,0
5982,6082-GLJIX,1,Male,50,No,No,No,No,0
5983,2495-TTHBQ,1,Female,52,No,No,No,Yes,1
5984,0485-ZBSLN,1,Male,52,No,No,Yes,Yes,2
5985,3810-PJUHR,1,Male,63,No,No,Yes,Yes,1
5986,0847-HGRML,1,Male,44,No,No,No,Yes,2
5987,8232-CTLKO,1,Female,58,No,No,Yes,Yes,2
5988,9227-YBAXE,1,Female,23,Yes,No,Yes,Yes,2
5989,9860-LISIZ,1,Female,19,Yes,No,No,No,0
5990,0112-QAWRZ,1,Male,49,No,No,Yes,Yes,2
5991,4043-MKDTV,1,Male,54,No,No,Yes,No,0
5992,9229-RQABD,1,Male,45,No,No,No,No,0
5993,8313-KTIHG,1,Male,54,No,No,No,No,0
5994,5320-BRKGK,1,Female,28,Yes,No,Yes,Yes,2
5995,6284-KMNUF,1,Female,33,No,No,Yes,No,0
5996,6229-UOLQL,1,Male,24,Yes,No,Yes,Yes,2
5997,3137-LUPIX,1,Female,58,No,No,No,No,0
5998,6143-JQKEA,1,Male,34,No,No,No,No,0
5999,8676-OOQEJ,1,Male,52,No,No,No,No,0
6000,9701-CDXHR,1,Female,63,No,No,Yes,No,0
6001,8124-NZVGJ,1,Female,29,Yes,No,No,No,0
6002,2162-FRZAA,1,Male,45,No,No,Yes,Yes,2
6003,5118-MUEYH,1,Female,22,Yes,No,Yes,No,0
6004,5627-TVBPP,1,Female,44,No,No,No,Yes,1
6005,3936-QQFLL,1,Male,58,No,No,No,No,0
6006,2589-AYCRP,1,Female,63,No,No,No,No,0
6007,4067-HLYQI,1,Female,43,No,No,No,No,0
6008,5124-EOGYE,1,Male,59,No,No,No,No,0
6009,5057-RKGLH,1,Female,22,Yes,No,Yes,Yes,1
6010,0292-WEGCH,1,Female,40,No,No,Yes,Yes,2
6011,8910-ICHIU,1,Female,27,Yes,No,No,No,0
6012,4097-YODCF,1,Male,35,No,No,No,Yes,1
6013,9715-WZCLW,1,Male,28,Yes,No,Yes,Yes,2
6014,9786-YWNHU,1,Female,62,No,No,Yes,Yes,2
6015,6407-GSJNL,1,Female,56,No,No,No,No,0
6016,4049-ZPALD,1,Female,35,No,No,Yes,No,0
6017,6833-JMZYP,1,Female,54,No,No,No,No,0
6018,1310-QRITU,1,Female,40,No,No,No,No,0
6019,8961-QDZZJ,1,Female,35,No,No,Yes,Yes,2
6020,9715-SBVSU,1,Male,20,Yes,No,Yes,Yes,1
6021,7929-SKFGK,1,Male,23,Yes,No,Yes,No,0
6022,2300-RQGOI,1,Female,33,No,No,No,No,0
6023,3563-SVYLG,1,Male,38,No,No,Yes,Yes,1
6024,4998-IKFSE,1,Female,27,Yes,No,No,No,0
6025,8630-QSGXK,1,Male,39,No,No,Yes,No,0
6026,2455-USLMV,1,Female,30,No,No,No,No,0
6027,9488-FVZCC,1,Female,35,No,No,Yes,Yes,1
6028,5995-WWKKG,1,Female,62,No,No,No,No,0
6029,7879-CGSFV,1,Male,19,Yes,No,No,No,0
6030,9921-EZKBY,1,Male,55,No,No,No,Yes,3
6031,7432-FFVAR,1,Female,23,Yes,No,Yes,Yes,3
6032,7246-ZGQDF,1,Female,63,No,No,No,Yes,3
6033,4456-RHSNB,1,Female,43,No,No,Yes,Yes,1
6034,2481-SBOYW,1,Female,62,No,No,No,Yes,1
6035,7109-MFBYV,1,Male,28,Yes,No,No,No,0
6036,1833-TCXKK,1,Male,50,No,No,Yes,No,0
6037,1832-PEUTS,1,Male,23,Yes,No,Yes,Yes,2
6038,8660-BUETV,1,Female,37,No,No,No,No,0
6039,0580-PIQHM,1,Female,21,Yes,No,Yes,Yes,1
6040,5696-CEIQJ,1,Male,31,No,No,Yes,Yes,3
6041,1696-HXOWK,1,Female,53,No,No,Yes,No,0
6042,3026-ATZYV,1,Female,32,No,No,Yes,Yes,2
6043,4012-YCFAI,1,Male,45,No,No,Yes,No,0
6044,9970-QBCDA,1,Female,50,No,No,No,No,0
6045,9496-IVVRP,1,Female,42,No,No,Yes,Yes,3
6046,2657-VPXTA,1,Female,45,No,No,Yes,Yes,3
6047,6551-VLJMV,1,Male,44,No,No,Yes,No,0
6048,1221-GHZEP,1,Female,45,No,No,No,No,0
6049,9289-LBQVU,1,Male,24,Yes,No,Yes,No,0
6050,3458-IDMFK,1,Male,29,Yes,No,No,No,0
6051,6933-FHBZC,1,Female,30,No,No,No,No,0
6052,0221-NAUXK,1,Male,22,Yes,No,No,Yes,1
6053,9770-KXGQU,1,Female,52,No,No,No,No,0
6054,6538-POCHL,1,Male,59,No,No,No,No,0
6055,3002-WQZWT,1,Female,25,Yes,No,No,No,0
6056,4277-UDIEF,1,Male,51,No,No,Yes,Yes,3
6057,1208-NBVFH,1,Male,63,No,No,Yes,Yes,1
6058,4912-PIGUY,1,Female,44,No,No,No,No,0
6059,2725-TTRIQ,1,Female,45,No,No,Yes,Yes,3
6060,3374-TTZTK,1,Male,26,Yes,No,Yes,No,0
6061,8990-ZXLSU,1,Female,63,No,No,No,No,0
6062,2275-RBYQS,1,Female,38,No,No,No,No,0
6063,4419-UJMUS,1,Male,55,No,No,Yes,Yes,1
6064,7794-JASDG,1,Male,37,No,No,No,No,0
6065,7609-YBPXG,1,Male,60,No,No,No,No,0
6066,5519-TEEUH,1,Male,51,No,No,No,Yes,3
6067,0804-XBFBV,1,Female,49,No,No,No,Yes,1
6068,2676-OXPPQ,1,Male,22,Yes,No,No,No,0
6069,3703-TTEPD,1,Male,28,Yes,No,No,No,0
6070,2799-TSLAG,1,Female,25,Yes,No,Yes,Yes,3
6071,2208-NKVVH,1,Male,60,No,No,Yes,Yes,2
6072,7139-JZFVG,1,Male,37,No,No,Yes,Yes,2
6073,4987-GQWPO,1,Male,48,No,No,No,No,0
6074,1757-TCATG,1,Male,24,Yes,No,Yes,Yes,1
6075,4776-XSKYQ,1,Female,48,No,No,Yes,Yes,1
6076,8048-DSDFQ,1,Male,63,No,No,No,No,0
6077,5753-QQWPW,1,Female,57,No,No,No,No,0
6078,6010-DDPPW,1,Male,61,No,No,Yes,No,0
6079,6693-FRIRW,1,Male,61,No,No,No,No,0
6080,6586-MYGKD,1,Male,46,No,No,Yes,No,0
6081,3173-NVMPX,1,Female,51,No,No,Yes,Yes,3
6082,0623-GDISB,1,Female,63,No,No,No,No,0
6083,2892-GESUL,1,Female,20,Yes,No,Yes,Yes,3
6084,2043-WVTQJ,1,Male,61,No,No,Yes,No,0
6085,8034-RYTVV,1,Female,19,Yes,No,No,No,0
6086,3863-QSTYI,1,Male,60,No,No,No,No,0
6087,5044-LRQAQ,1,Female,19,Yes,No,Yes,No,0
6088,1716-LSAMB,1,Male,21,Yes,No,Yes,Yes,1
6089,1333-PBMXB,1,Female,40,No,No,Yes,Yes,2
6090,6546-OPBBH,1,Male,40,No,No,Yes,Yes,3
6091,9127-QRZMH,1,Male,39,No,No,Yes,No,0
6092,5919-VCZYM,1,Male,19,Yes,No,No,No,0
6093,9644-KVCNC,1,Female,49,No,No,No,No,0
6094,2137-DQMEV,1,Male,39,No,No,Yes,Yes,2
6095,8174-LNWMW,1,Female,52,No,No,No,No,0
6096,7964-VEXDG,1,Male,61,No,No,No,Yes,2
6097,2404-JIBFC,1,Female,37,No,No,Yes,Yes,3
6098,4632-PAOYU,1,Male,37,No,No,Yes,Yes,1
6099,2990-OGYTD,1,Female,41,No,No,Yes,No,0
6100,7880-XSOJX,1,Male,50,No,No,No,No,0
6101,4589-IUAJB,1,Male,36,No,No,Yes,No,0
6102,8457-XIGKN,1,Male,46,No,No,No,No,0
6103,6072-NUQCB,1,Male,50,No,No,Yes,Yes,2
6104,8838-GPHZP,1,Female,25,Yes,No,No,No,0
6105,8750-QWZAJ,1,Female,38,No,No,Yes,Yes,2
6106,6918-UMQCG,1,Female,25,Yes,No,No,No,0
6107,0675-NCDYU,1,Female,61,No,No,Yes,Yes,2
6108,6339-DKLMK,1,Female,27,Yes,No,No,No,0
6109,1346-PJWTK,1,Male,63,No,No,Yes,No,0
6110,5088-QZLRL,1,Male,50,No,No,No,No,0
6111,4397-FRLTA,1,Female,35,No,No,No,No,0
6112,3057-VJJQE,1,Male,64,No,No,No,No,0
6113,2302-OUZXB,1,Male,62,No,No,Yes,No,0
6114,2270-CHBFN,1,Female,46,No,No,Yes,No,0
6115,5982-FPVQN,1,Female,40,No,No,Yes,Yes,1
6116,9107-UKCKY,1,Male,36,No,No,Yes,No,0
6117,4654-ULTTN,1,Male,34,No,No,Yes,No,0
6118,5546-BYZSM,1,Female,52,No,No,No,No,0
6119,1492-KGETH,1,Male,25,Yes,No,Yes,Yes,1
6120,4163-HFTUK,1,Male,34,No,No,No,No,0
6121,8215-NGSPE,1,Female,63,No,No,Yes,Yes,1
6122,8859-YSTWS,1,Male,43,No,No,No,No,0
6123,7601-DHFWZ,1,Female,54,No,No,No,No,0
6124,1998-VHJHK,1,Female,36,No,No,No,No,0
6125,0487-VVUVK,1,Male,49,No,No,Yes,Yes,2
6126,5063-IUOKK,1,Male,56,No,No,No,No,0
6127,4508-OEBEY,1,Male,41,No,No,Yes,No,0
6128,0027-KWYKW,1,Female,30,No,No,Yes,Yes,2
6129,2308-STERM,1,Female,58,No,No,No,No,0
6130,5982-XMDEX,1,Female,42,No,No,No,No,0
6131,6051-PTVNS,1,Female,31,No,No,Yes,Yes,1
6132,2877-VDUER,1,Female,36,No,No,Yes,Yes,1
6133,9152-AMKAK,1,Male,50,No,No,No,No,0
6134,9432-VOFYX,1,Male,26,Yes,No,No,No,0
6135,8049-WJCLQ,1,Male,50,No,No,Yes,Yes,2
6136,6586-PSJOX,1,Male,62,No,No,No,Yes,2
6137,9705-ZJBCG,1,Female,51,No,No,Yes,Yes,1
6138,9670-BPNXF,1,Female,48,No,No,No,No,0
6139,3913-FCUUW,1,Female,52,No,No,Yes,Yes,1
6140,3301-VKTGC,1,Male,27,Yes,No,Yes,Yes,1
6141,9555-SAHUZ,1,Female,30,No,No,Yes,Yes,3
6142,0816-TSPHQ,1,Male,35,No,No,No,No,0
6143,9932-WBWIK,1,Male,43,No,No,No,No,0
6144,5286-YHCVC,1,Male,58,No,No,Yes,No,0
6145,9115-YQHGA,1,Male,26,Yes,No,No,No,0
6146,8963-MQVYN,1,Female,28,Yes,No,No,Yes,2
6147,2458-EOMRE,1,Female,19,Yes,No,No,No,0
6148,6542-LWGXJ,1,Male,46,No,No,Yes,No,0
