Unnamed: 0,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,City,Zip Code,Lat Long,Latitude,Longitude,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Churn Value,Churn Score,CLTV,LoyaltyID,Partner,Tenure,Monthly Charges,Churn,Country_United States,State_California,Quarter_Q3,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Customer Status_Churned,Customer Status_Joined,Customer Status_Stayed,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes
1390,7321-PKUYW,1,0,46,0,0,0,0,0,MJCNSB4534,Branscomb,95417,"39.710591, -123.682799",39.710591,-123.682799,UONIVBHOJ6824,0,0,11,1,22.36,1,1,3,0,0,0,1,1,0,0,1,0,90.15,987.95,0.0,0,245.96,1233.91,QZPNCA5369,1,1,66,5250,248886,0,11,90.15,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3555,7321-VGNKU,1,0,45,0,0,1,0,0,ILDDRD7295,Paskenta,96074,"39.884395, -122.587513",39.884395,-122.587513,CDTERTETY4972,1,1,2,1,7.7,0,1,22,0,0,0,0,0,0,0,0,1,70.35,120.25,0.0,20,15.4,155.65,ZBJTAB5432,3,0,39,4917,373898,1,2,70.35,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5669,7321-ZNSLA,1,1,58,0,0,1,1,3,UCTYNZ1498,Cottonwood,96022,"40.336392, -122.448533",40.336392,-122.448533,UBMWPMIWM1973,0,0,13,0,0.0,0,1,57,1,1,0,1,0,0,0,1,0,40.55,590.35,0.0,0,0.0,590.35,NGLRUZ9434,3,0,27,2898,695664,1,13,40.55,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
691,7322-OCWHC,1,1,73,0,1,1,0,0,GDVPTF2815,Placentia,92870,"33.881158, -117.854783",33.881158,-117.854783,OOAESGUFS3217,1,10,72,1,1.34,1,1,30,1,1,1,1,0,0,0,1,1,93.05,6735.05,0.0,0,96.48,6831.53,HWLSHP9311,3,0,39,4988,929707,1,72,93.05,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6415,7325-ENZFI,1,0,37,0,0,0,0,0,NMQJFD9615,Santa Cruz,95064,"37.007882, -122.065975",37.007882,-122.065975,RPFUJQKRS9923,0,0,39,0,0.0,0,1,19,1,1,0,1,0,0,0,1,1,40.3,1630.4,0.0,0,0.0,1630.4,LAYHPW7942,3,0,77,3424,359443,0,39,40.3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5767,7326-RIGQZ,1,1,48,0,0,1,1,3,JQQLHI6993,Culver City,90230,"33.993991, -118.39704",33.993991,-118.39704,XYDNIJPKY6588,1,9,6,1,38.5,0,1,20,0,0,0,0,0,0,0,1,1,69.8,377.85,0.0,0,231.0,608.85,NGQLJE9659,4,0,62,2651,932100,1,6,69.8,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3821,7328-OWMOM,1,0,63,0,0,0,0,0,PFGXMJ8488,San Diego,92111,"32.805518, -117.169052",32.805518,-117.169052,YYUBFRSLT2923,0,0,31,1,33.71,0,0,0,0,0,0,0,0,0,0,0,0,20.1,589.25,0.0,0,1045.01,1634.26,PBVFAW6313,3,0,30,3086,235258,0,31,20.1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6499,7328-ZJAJO,1,0,19,1,0,1,1,2,OPZFYL8216,Santa Rosa,95409,"38.468893, -122.580539",38.468893,-122.580539,OOKVAKFQE4521,1,1,59,1,9.51,0,0,0,0,0,0,0,0,0,0,0,0,19.5,1222.65,0.0,0,561.09,1783.7400000000002,NYMPMG1613,4,0,64,4579,491260,1,59,19.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2105,7330-WZLNC,1,0,25,1,0,0,0,0,TODIJT7228,Red Bluff,96080,"40.186772, -122.388361",40.186772,-122.388361,YIYVSOEFZ8189,0,0,5,1,1.49,1,1,51,0,1,0,0,1,0,1,1,1,90.8,455.5,0.0,0,7.45,462.95,WHYQEW2889,3,1,73,5090,116240,0,5,90.8,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3809,7336-RLLRH,1,1,42,0,0,1,0,0,DERQSB1419,Oceanside,92054,"33.351059, -117.420557",33.351059,-117.420557,ECTYUZXXJ7445,1,3,27,1,11.83,1,1,14,1,0,0,1,1,1,1,1,0,80.85,2204.35,0.0,0,319.41,2523.76,HQMRBZ3926,3,0,51,4732,589168,1,27,80.85,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6458,7337-CINUD,1,0,48,0,0,1,1,3,BQHION3558,Mokelumne Hill,95245,"38.304194, -120.592431",38.304194,-120.592431,VKOCPOGZU2634,1,6,8,1,17.2,0,0,0,0,0,0,0,0,0,0,0,0,19.5,159.35,0.0,0,137.6,296.95,PFGIRH1113,4,0,35,5206,273070,1,8,19.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3535,7338-ERIVA,1,1,40,0,0,0,0,0,XSSQMJ1512,Etna,96027,"41.405193, -123.008567",41.405193,-123.008567,KZSVCFMVH3425,0,0,39,0,0.0,0,1,13,1,0,0,1,1,0,0,1,0,45.05,1790.6,0.0,0,0.0,1790.6,TFVHAQ2514,3,0,61,4003,352039,0,39,45.05,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4783,7339-POGZN,1,0,24,1,0,0,0,0,SFFSZI1165,Pasadena,91107,"34.159007, -118.087353",34.159007,-118.087353,PGZKPRVZE1225,0,0,4,1,16.25,1,1,51,0,0,0,0,0,0,0,1,0,50.7,214.55,39.92,0,65.0,239.63,KABBUQ8973,4,0,60,4288,324751,0,4,50.7,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5030,7340-KEFQE,1,0,23,1,0,1,1,2,BUIGDQ3948,Santa Ana,92703,"33.748635, -117.906125",33.748635,-117.906125,PHTOBGKJC6887,1,7,51,0,0.0,0,1,27,1,0,0,1,0,0,1,1,0,34.2,1782.0,9.39,0,0.0,1772.61,GDYLWP8121,4,0,38,6404,760375,1,51,34.2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1673,7341-LXCAF,1,1,24,1,0,1,0,0,TDJYCT6314,Berkeley,94705,"37.858898, -122.240512",37.858898,-122.240512,QMZYNSMRC6323,1,8,4,1,48.64,1,1,30,0,0,0,0,0,0,0,1,1,74.65,301.4,0.0,0,194.56,495.96,IGGCWR7358,1,1,87,4013,439915,1,4,74.65,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2893,7343-EOBEU,1,1,19,1,0,1,0,0,VBMVVO3664,Laguna Niguel,92677,"33.529047, -117.701175",33.529047,-117.701175,IHYWFCRLL3721,1,9,3,1,14.1,1,0,0,0,0,0,0,0,0,0,0,1,23.6,89.05,0.0,0,42.3,131.35,TOXBQG6344,5,0,27,5587,676596,1,3,23.6,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4913,7346-MEDWM,1,0,48,0,0,0,0,0,LFDMGS3548,Cathedral City,92234,"33.829583, -116.474131",33.829583,-116.474131,SSTVDFUWD5783,0,0,59,1,31.23,1,1,16,0,1,1,0,0,0,0,1,1,83.25,4949.1,0.0,0,1842.57,6791.67,FPVTML2451,3,0,32,4094,463230,0,59,83.25,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5887,7349-ALMUX,1,1,35,0,0,0,0,0,ETAWSH1761,Rancho Cucamonga,91730,"34.10097, -117.57882",34.10097,-117.57882,HFUHICCZT5238,0,0,37,1,38.43,0,1,30,1,1,1,1,0,0,0,1,0,65.6,2313.8,0.0,0,1421.91,3735.71,VGPBNK3742,4,0,27,3183,856513,0,37,65.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
632,7351-KYHQH,1,0,67,0,1,0,0,0,OSPDZY1265,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,ICPXXEYCL3831,0,0,7,1,7.82,0,1,7,0,1,1,0,1,0,0,1,1,64.95,493.65,0.0,0,54.74,548.39,MNOUXJ7981,4,0,37,4615,511709,0,7,64.95,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4510,7351-MHQVU,1,0,43,0,0,0,0,0,JEJXDW1171,Volcano,95689,"38.481902, -120.603668",38.481902,-120.603668,LZNBQFYMZ8944,0,0,6,0,0.0,0,1,23,1,1,0,1,0,1,1,1,0,50.95,307.6,0.0,0,0.0,307.6,KIFTTU9268,3,0,79,3474,506143,0,6,50.95,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6399,7353-YOWFP,1,0,41,0,0,0,0,0,FUJOES3775,Brookdale,95007,"37.106902, -122.100006",37.106902,-122.100006,TVFCBFNZD8731,0,0,7,1,39.59,0,0,0,0,0,0,0,0,0,0,0,0,20.25,129.15,0.0,0,277.13,406.28,CPTDDX3719,5,0,54,4208,486319,0,7,20.25,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5788,7354-OIJLX,1,1,52,0,0,0,0,0,KHSLDB4714,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,XFEAHEGGB9517,0,0,9,1,7.32,1,1,11,0,0,0,0,0,0,0,1,1,75.85,724.65,0.0,0,65.88,790.53,XGJEGT8669,5,0,70,5212,809301,0,9,75.85,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6444,7356-AYNJP,1,0,33,0,0,0,0,0,TKUFKW9563,Stockton,95219,"38.029729, -121.387999",38.029729,-121.387999,YQZHQGDBH6816,0,0,4,1,6.36,1,0,0,0,0,0,0,0,0,0,0,0,23.9,97.5,0.0,0,25.44,122.94,YRWRHH3596,4,0,57,5685,615690,0,4,23.9,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6565,7356-IWLFW,1,1,43,0,0,1,1,1,TWCDVV7746,Weott,95571,"40.310119, -123.909449",40.310119,-123.909449,EUJDKCSWQ5969,1,1,46,1,5.52,1,1,16,0,1,0,0,0,0,0,1,1,80.0,3769.7,0.0,0,253.92,4023.62,KPYPCX1463,5,0,51,3315,659810,1,46,80.0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1907,7359-PTSXY,1,1,36,0,0,0,0,0,PDTLFZ5835,Tustin,92780,"33.735802, -117.818805",33.735802,-117.818805,EJMQCMICK7156,0,0,1,1,24.24,0,1,28,0,0,0,0,0,0,0,1,0,45.75,45.75,0.0,0,24.24,69.99,GEDBKB6713,1,1,90,3531,199456,0,1,45.75,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
449,7359-SSBJK,1,0,80,0,1,0,0,0,AJWAMV4349,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222,OZJJZVZYH7113,0,0,64,1,29.12,0,1,24,1,1,0,1,1,0,0,1,1,70.2,4481.0,0.0,0,1863.68,6344.68,INSIPR9512,1,1,89,6080,800397,0,64,70.2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3618,7359-WWYJV,1,1,53,0,0,1,0,0,RXKRBW3476,Los Angeles,90044,"33.952714, -118.292061",33.952714,-118.292061,OLBOLWKVQ3629,1,5,72,1,6.29,1,1,8,1,1,1,1,1,1,1,1,0,114.45,8375.05,0.0,0,452.88,8827.929999999998,BOODGR9936,4,0,53,6274,938272,1,72,114.45,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
672,7361-YPXFS,1,0,67,0,1,0,0,0,ZYMYNH7843,Brawley,92227,"33.03933, -115.191857",33.03933,-115.191857,ZBYBPFASW4199,0,0,28,1,12.72,1,1,23,0,1,1,1,0,0,0,1,0,64.45,1867.6,0.0,0,356.16,2223.76,HVMALH7244,4,0,37,3820,536124,0,28,64.45,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3242,7363-QTBIW,1,0,24,1,0,1,0,0,EVDXRM1159,Scotts Valley,95066,"37.070177, -122.010077",37.070177,-122.010077,ZARDYJONK5992,1,3,9,1,6.78,0,1,59,0,0,0,0,0,1,1,1,1,79.75,769.1,0.0,0,61.02,830.12,FXEHKZ7529,5,0,62,4654,528229,1,9,79.75,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4640,7365-BVCJH,1,1,40,0,0,0,0,0,MKDBBJ1761,Trinity Center,96091,"41.081847, -122.700545",41.081847,-122.700545,YTPUSYDMW7848,0,0,1,0,0.0,0,1,6,0,0,0,0,0,0,0,1,1,24.4,24.4,0.0,0,0.0,24.4,GRQBLQ4286,5,0,66,3145,584536,0,1,24.4,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3717,7369-TRPFD,1,1,62,0,0,0,0,0,FTNJYZ6987,Chatsworth,91311,"34.294142, -118.603883",34.294142,-118.603883,QFSEUCSEH2797,0,0,19,1,17.17,0,0,0,0,0,0,0,0,0,0,0,0,18.8,279.2,0.0,0,326.23,605.4300000000001,GVHUTR2949,3,0,43,2916,401943,0,19,18.8,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
681,7375-WMVMT,1,1,75,0,1,1,0,0,FHWQNG4293,Wildomar,92595,"33.617108, -117.253349",33.617108,-117.253349,MFMERBAMR7311,1,2,71,1,1.23,0,1,9,0,1,1,1,0,1,0,1,1,95.5,6707.15,0.0,0,87.33,6794.48,AFCONT2862,4,0,80,6412,698087,1,71,95.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1610,7377-DMMRI,1,1,35,0,0,0,0,0,CXYYZZ8765,Exeter,93221,"36.301689, -119.018233",36.301689,-119.018233,FYSKLRCOE8556,0,0,2,1,13.73,0,1,11,1,0,0,0,0,0,0,1,1,47.8,92.45,0.0,0,27.46,119.91,FSYPDR6965,1,1,89,4134,505772,0,2,47.8,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5725,7379-FNIUJ,1,1,49,0,0,0,0,0,JEHUDS5155,Olympic Valley,96146,"39.191797, -120.212401",39.191797,-120.212401,TCVWOWVFR5931,0,0,2,1,22.56,0,1,15,1,1,0,0,1,1,1,0,0,100.2,198.5,0.0,10,45.12,253.62,JZENLC7318,3,0,23,4855,698803,0,2,100.2,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1282,7379-POKDZ,1,1,31,0,0,1,0,0,ZXPWAZ5994,Lancaster,93536,"34.741406, -118.38111",34.741406,-118.38111,VKYUHCITN9791,1,1,3,1,26.71,0,1,11,0,0,0,0,0,0,0,1,1,70.3,208.85,0.0,0,80.13,288.98,QMWHBJ7121,1,1,66,3038,168504,1,3,70.3,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3057,7382-DFJTU,1,1,63,0,0,0,0,0,YLVLWD6695,Lakeshore,93634,"37.290606, -119.216328",37.290606,-119.216328,PTTJGAFQJ6672,0,0,18,1,47.72,0,1,28,0,0,1,1,0,0,0,1,0,55.2,1058.1,0.0,0,858.96,1917.06,SEWNGI7734,4,0,44,2110,915818,0,18,55.2,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2504,7384-GHBPI,1,1,61,0,0,1,0,0,WPSSYZ2149,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,SSAXAHHQW3825,1,1,3,0,0.0,0,1,13,0,0,0,0,0,1,1,1,1,35.15,99.75,0.0,0,0.0,99.75,QFKECB9731,2,1,83,2987,848003,1,3,35.15,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4074,7389-KBFIT,1,0,31,0,0,1,1,2,NDZVZV4383,Big Pine,93513,"37.245505, -118.062943",37.245505,-118.062943,INHZZQUNR1146,1,6,2,0,0.0,0,1,20,0,1,0,0,0,0,0,1,1,30.25,63.75,0.0,0,0.0,63.75,MHGWXX8299,3,0,61,4387,321150,1,2,30.25,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5032,7392-YYPYJ,1,1,26,1,0,0,0,0,FLJMYR9725,Santa Ana,92706,"33.765893, -117.881533",33.765893,-117.881533,RGEIWBYPC7147,0,0,22,1,28.42,1,1,73,0,1,0,0,1,1,1,1,1,100.65,2415.95,5.01,0,625.24,3036.1799999999994,YKPZMG6636,5,0,34,4094,765877,0,22,100.65,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2207,7394-FKDNK,1,0,62,0,0,1,0,0,ESROVG3963,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162,BXQIFGDVD9426,1,3,9,1,26.51,0,1,18,0,0,0,0,1,1,1,1,0,89.45,853.1,0.0,0,238.59,1091.69,ZIJYWW6612,2,1,91,4971,853292,1,9,89.45,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5320,7394-LWLYN,1,0,57,0,0,0,0,0,TRZNHL9254,Oakland,94610,"37.808731, -122.238708",37.808731,-122.238708,YQCSFANKE3742,0,0,2,1,33.75,0,1,10,0,0,0,0,0,0,0,1,1,70.15,123.8,0.0,0,67.5,191.3,TNYYLW7317,3,0,75,4840,159188,0,2,70.15,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
204,7395-IGJOS,1,1,70,0,1,1,0,0,FBQYIX8876,Quincy,95971,"39.971228, -121.041166",39.971228,-121.041166,KFXFKYUBZ7752,1,1,17,1,9.5,0,1,16,0,0,0,0,0,1,0,1,0,81.5,1329.2,0.0,0,161.5,1490.7,GJMRPD3844,2,1,79,3443,984246,1,17,81.5,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6346,7395-XWZOY,1,1,45,0,0,0,0,0,YNBDCH4836,Suisun City,94585,"38.197907, -122.017258",38.197907,-122.017258,FWHOKFHKI8132,0,0,20,0,0.0,0,1,20,1,1,1,1,1,0,0,1,1,55.0,1165.55,0.0,0,0.0,1165.55,TNMLLP6222,3,0,68,4481,601626,0,20,55.0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5532,7396-VJUZB,1,1,33,0,0,1,1,2,LSXSJM5135,Willow Creek,95573,"40.949012, -123.655847",40.949012,-123.655847,SKCVYGXZR7362,1,8,4,1,35.09,0,1,30,0,0,0,0,0,0,0,1,0,45.25,155.35,0.0,0,140.36,295.71000000000004,AFKQCZ8115,5,0,57,2776,730520,1,4,45.25,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3836,7398-HPYZQ,1,1,30,0,0,1,0,0,EOZKDW2532,Beaumont,92223,"33.946982, -116.977672",33.946982,-116.977672,DSGNAYEBD8398,1,2,71,1,28.58,1,1,30,1,1,1,1,1,1,1,1,0,90.55,6404.0,0.0,0,2029.18,8433.18,CVKCOG4963,4,0,23,5007,219999,1,71,90.55,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7030,7398-LXGYX,1,1,53,0,0,1,0,0,DTPCLA7891,Pioneertown,92268,"34.201108, -116.593456",34.201108,-116.593456,SIILGKAZB9169,1,2,44,1,21.39,1,1,10,1,0,1,0,0,0,0,1,1,84.8,3626.35,43.96,0,941.16,4523.55,CLZGCF7571,4,0,44,2770,358421,1,44,84.8,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3638,7398-SKNQZ,1,0,51,0,0,1,0,0,TZHAKT1924,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628,FNGICLGWY6646,1,5,3,1,2.97,1,1,7,0,0,0,0,1,1,1,1,0,94.9,273.2,0.0,0,8.91,282.11,MMVTQL8526,5,0,58,2330,458974,1,3,94.9,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
